Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
10,Qiang Wang [CHN],6,4,60.0%,3,2,1,66.7%,2007,2020,3,0.99,0.8%,7.7%,58.2%,57.2%,46.8%,52.9%,46.5%,55.0%,51.5%
9,Ying Ying Duan [CHN],4,5,44.4%,0,0,0,-,2009,2019,2,0.91,2.3%,13.5%,50.3%,58.1%,31.8%,45.0%,50.0%,45.2%,60.9%
8,Fang Ying Xun [CHN],5,3,62.5%,1,1,0,100.0%,2014,2019,0,,,,,,,,,,
7,Peangtarn Plipuech [THA],6,1,85.7%,3,2,1,66.7%,2012,2022,3,1.36,0.9%,7.4%,66.7%,62.5%,48.6%,57.9%,57.4%,56.5%,61.8%
7,Fangzhou Liu [CHN],4,3,57.1%,1,0,1,0.0%,2014,2018,2,0.72,4.4%,13.3%,51.3%,69.1%,41.6%,55.7%,31.7%,66.7%,42.9%
6,Zarina Diyas [KAZ],0,6,0.0%,1,0,1,0.0%,2013,2019,4,0.67,1.9%,9.5%,55.2%,45.7%,35.1%,41.0%,39.4%,43.9%,50.0%
6,Yafan Wang [CHN],5,1,83.3%,2,1,1,50.0%,2012,2018,3,1.05,0.4%,10.0%,61.0%,63.1%,36.7%,52.8%,49.4%,46.7%,62.1%
6,Jing Jing Lu [CHN],4,2,66.7%,2,2,0,100.0%,2009,2018,1,1.05,0.0%,12.9%,52.9%,48.9%,50.0%,49.4%,53.0%,50.0%,63.6%
6,Saisai Zheng [CHN],2,4,33.3%,0,0,0,-,2009,2018,1,0.73,0.0%,4.5%,73.1%,42.9%,33.3%,40.3%,43.5%,36.4%,100.0%
6,Yi Fan Xu [CHN],1,5,16.7%,1,0,1,0.0%,2007,2016,1,1.31,3.8%,3.8%,62.8%,65.3%,41.4%,56.4%,57.1%,62.5%,77.8%
6,Kai Chen Chang [TPE],1,5,16.7%,0,0,0,-,2009,2016,1,1.08,1.2%,4.9%,59.8%,61.2%,30.3%,48.8%,55.4%,36.4%,50.0%
6,Su Wei Hsieh [TPE],2,4,33.3%,1,1,0,100.0%,2010,2016,2,1.12,2.1%,7.7%,66.2%,58.5%,45.8%,54.2%,51.2%,27.3%,46.2%
6,Chang Liu [CHN],2,4,33.3%,1,0,1,0.0%,2013,2015,0,,,,,,,,,,
6,Shuai Zhang [CHN],0,6,0.0%,1,0,1,0.0%,2007,2013,0,,,,,,,,,,
5,Kai Lin Zhang [CHN],2,3,40.0%,2,1,1,50.0%,2012,2018,0,,,,,,,,,,
