Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2024 Australian Open Q2,L vs Molcan,6.8,8.0,5.8,43.4%,41.2%,50.0%,43.8%,55.9%,3.7%,-8.0,-3.9,-5.5,-3.5
2024 Australian Open Q1,W vs Giannessi,4.8,5.4,4.0,55.0%,38.1%,53.3%,68.4%,61.6%,4.5%,3.0,2.1,-1.5,-1.8
2023 Australian Open R64,L vs Medvedev,8.0,10.2,6.2,35.9%,52.8%,60.0%,35.2%,47.2%,4.9%,1.0,0.3,-8.5,-2.6
2023 Australian Open R128,W vs Huesler,4.2,4.7,3.6,47.8%,52.1%,78.3%,57.9%,51.7%,2.5%,26.5,9.1,22.5,8.6
2022 US Open R128,L vs Nava,3.3,3.4,3.2,50.0%,53.6%,43.3%,53.8%,47.7%,2.2%,6.5,3.3,-1.5,-0.7
2022 Australian Open R128,W vs Lopez,3.8,4.8,2.8,49.7%,59.7%,73.9%,47.1%,48.7%,5.2%,17.5,9.9,23.0,12.8
2021 St Petersburg QF,L vs Fritz,5.0,5.4,4.4,37.3%,57.9%,62.5%,28.6%,54.3%,5.2%,5.0,4.7,-0.5,-0.5
2021 St Petersburg R16,W vs Karatsev,3.8,4.4,3.3,54.9%,71.4%,63.6%,44.4%,44.0%,5.3%,5.0,6.8,4.5,5.2
2021 Rome R32,L vs Berrettini,4.1,4.9,3.1,37.5%,56.5%,46.2%,44.4%,53.3%,4.7%,4.0,4.5,-9.5,-11.7
2021 Madrid R64,W vs Hurkacz,5.0,6.3,3.7,49.5%,38.9%,64.0%,55.2%,41.6%,5.2%,3.5,2.1,4.0,1.7
2021 Rotterdam R16,L vs De Minaur,7.6,8.8,5.8,35.1%,72.2%,57.1%,26.5%,44.1%,2.1%,-3.5,-2.3,-0.5,-0.3
2020 Nur Sultan F,W vs Mannarino,6.9,7.7,6.0,47.1%,64.3%,61.1%,60.0%,52.0%,3.5%,12.5,5.9,6.0,3.1
2020 US Open R128,W vs Basilashvili,4.6,4.4,4.9,61.7%,59.5%,25.0%,51.9%,39.4%,2.3%,-4.0,-2.9,2.5,1.2
2020 Australian Open R32,L vs Federer,4.2,4.7,3.7,49.8%,44.4%,45.9%,59.1%,47.1%,4.0%,4.0,1.4,14.5,4.7
2019 Tokyo F,L vs Djokovic,5.5,7.0,3.9,34.7%,57.1%,53.3%,38.9%,44.8%,4.9%,-1.5,-1.5,6.0,5.1
2019 Tokyo SF,W vs Opelka,3.3,4.1,2.5,52.6%,47.4%,81.8%,55.6%,48.2%,9.2%,3.5,4.5,8.0,10.1
2019 Sydney QF,L vs Simon,7.7,7.6,7.8,54.2%,41.7%,48.3%,45.9%,45.9%,3.3%,12.0,3.6,-11.0,-2.8
2019 Sydney R16,W vs Fucsovics,5.0,5.7,4.3,57.4%,45.8%,70.6%,53.3%,39.6%,1.4%,6.0,6.4,6.5,4.5
2019 Brisbane R16,L vs Dimitrov,6.2,6.1,6.2,44.2%,38.1%,37.5%,48.3%,42.9%,1.7%,4.5,3.5,4.0,2.3
2018 US Open QF,L vs Djokovic,6.4,7.2,5.4,44.4%,39.1%,46.4%,52.2%,44.2%,5.0%,-5.5,-2.2,0.5,0.2
Career (29 matches),,5.0,5.6,4.3,48.7%,51.4%,56.1%,48.1%,47.0%,4.3%,5.1,3.1,4.2,2.3
