Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2024 Australian Open Q2,L vs Molcan,83% (5/6),29% (2/7),0/0,0/0,50% (5/10),0/2,0/1,- (0/0),- (0/0)
2024 Australian Open Q1,W vs Giannessi,90% (9/10),60% (3/5),2/3,1/1,83% (5/6),0/0,0/0,- (0/0),- (0/0)
2023 Australian Open R64,L vs Medvedev,75% (6/8),43% (3/7),0/0,0/0,38% (5/13),5/8,3/4,- (0/0),- (0/0)
2023 Australian Open R128,W vs Huesler,74% (26/35),45% (5/11),3/9,1/3,80% (4/5),2/4,0/0,54% (7/13),21% (3/14)
2022 US Open R128,L vs Nava,56% (20/36),29% (5/17),2/4,0/0,73% (11/15),5/8,0/1,57% (8/14),23% (3/13)
2022 Wimbledon R128,L vs Kecmanovic,65% (13/20),38% (3/8),1/2,0/0,55% (6/11),2/5,0/1,- (0/0),- (0/0)
2022 Australian Open R128,W vs Lopez,65% (17/26),29% (6/21),3/4,1/2,71% (5/7),1/2,0/0,- (0/0),- (0/0)
2021 St. Petersburg QF,L vs Fritz,63% (5/8),50% (1/2),0/0,0/0,43% (3/7),1/3,0/1,- (0/0),- (0/0)
2021 St. Petersburg R16,W vs Karatsev,90% (9/10),30% (3/10),2/2,1/1,100% (4/4),0/0,0/0,- (0/0),- (0/0)
2021 US Open R128,L vs Laaksonen,60% (12/20),50% (1/2),0/0,0/0,43% (3/7),1/4,0/1,64% (7/11),8% (1/12)
2021 Wimbledon R128,L vs Bautista Agut,61% (14/23),60% (3/5),1/2,0/0,29% (2/7),0/3,0/1,40% (2/5),33% (2/6)
2021 Rome R32,L vs Berrettini,50% (6/12),- (0/0),0/0,0/0,67% (6/9),1/3,0/1,- (0/0),- (0/0)
2021 Madrid R64,W vs Hurkacz,65% (15/23),29% (2/7),2/4,1/3,50% (2/4),3/4,3/3,63% (5/8),50% (4/8)
2021 Rotterdam R32,L vs De Minaur,43% (3/7),67% (2/3),0/0,0/0,25% (2/8),0/2,0/1,- (0/0),- (0/0)
2020 Nur-Sultan F,W vs Mannarino,83% (10/12),50% (3/6),2/2,1/1,100% (6/6),0/0,0/0,- (0/0),- (0/0)
2020 Roland Garros R128,L vs Carreno Busta,50% (7/14),43% (3/7),0/0,0/0,64% (14/22),3/6,1/2,- (0/0),- (0/0)
2020 US Open R64,L vs Tiafoe,55% (17/31),30% (7/23),2/4,0/0,60% (9/15),2/5,0/1,71% (5/7),14% (1/7)
2020 US Open R128,W vs Basilashvili,61% (14/23),50% (4/8),3/7,1/4,100% (7/7),0/0,0/0,- (0/0),- (0/0)
2020 Australian Open R64,W vs Hurkacz,42% (11/26),80% (8/10),3/5,1/3,50% (5/10),0/0,0/0,- (0/0),- (0/0)
2020 Australian Open R128,W vs Humbert,50% (16/32),40% (4/10),3/4,1/1,67% (8/12),2/3,0/0,80% (4/5),60% (3/5)
2024 (2 matches),,87.5%,41.7%,66.7%,100.0%,62.5%,0.0%,0.0%,-,-
2023 (2 matches),,74.4%,44.4%,33.3%,33.3%,50.0%,58.3%,75.0%,53.8%,21.4%
2022 (3 matches),,61.0%,30.4%,60.0%,50.0%,66.7%,53.3%,0.0%,57.1%,23.1%
2021 (7 matches),,62.1%,41.4%,62.5%,50.0%,47.8%,31.6%,37.5%,58.3%,26.9%
2020 (6 matches),,54.3%,45.3%,59.1%,44.4%,68.1%,50.0%,33.3%,75.0%,33.3%
Career (277 matches),,64.6%,44.6%,57.3%,59.9%,59.2%,44.3%,48.3%,62.9%,34.8%
