Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,1,66.7%,10.0%,1.8%,3.6%,57.1%,62.5%,50.0%,57.1%,33.8%,44.6%,0.79,R32 (Cherbourg)
2022,18,10,8,55.6%,23-15,60.5%,198-162,55.0%,2-2,50.0%,17,78.9%,30.7%,4.2%,1.5%,60.9%,69.4%,52.9%,62.9%,42.0%,52.2%,1.13,QF (4x)
2019,8,7,1,87.5%,15-4,78.9%,107-71,60.1%,3-1,75.0%,7,79.7%,37.7%,6.2%,1.8%,59.0%,74.0%,58.7%,67.7%,44.0%,55.1%,1.36,W (Kaohsiung)
2018,13,11,2,84.6%,23-6,79.3%,166-106,61.0%,2-2,50.0%,12,85.2%,36.8%,7.5%,1.8%,64.7%,71.1%,57.8%,66.4%,43.4%,55.1%,1.29,W (2x)
2017,35,24,11,68.6%,53-28,65.4%,439-350,55.6%,10-6,62.5%,35,80.7%,30.7%,6.2%,2.6%,61.3%,73.7%,52.2%,65.4%,42.1%,53.2%,1.22,W (Hua Hin)
2016,13,9,4,69.2%,18-6,75.0%,131-86,60.4%,1-1,50.0%,12,80.7%,38.0%,6.0%,3.0%,62.5%,69.8%,57.2%,65.1%,45.0%,54.8%,1.29,SF (2x)
2015,40,27,13,67.5%,56-33,62.9%,461-347,57.1%,3-4,42.9%,39,77.9%,35.6%,4.8%,2.3%,61.8%,68.2%,55.1%,63.2%,43.2%,53.2%,1.17,W (3x)
2014,29,21,8,72.4%,44-19,69.8%,339-232,59.4%,2-3,40.0%,29,80.8%,38.2%,5.5%,1.7%,62.7%,70.6%,54.9%,64.7%,44.7%,54.6%,1.27,W (2x)
2013,23,16,7,69.6%,35-22,61.4%,295-227,56.5%,5-2,71.4%,23,81.2%,31.5%,6.1%,2.8%,60.3%,72.8%,56.0%,66.1%,41.5%,53.5%,1.22,W (2x)
2012,30,16,14,53.3%,35-35,50.0%,360-336,51.7%,4-8,33.3%,30,77.6%,25.9%,4.7%,3.4%,62.4%,67.3%,52.3%,61.7%,38.7%,50.5%,1.01,F (Busan)
2011,14,5,9,35.7%,14-22,38.9%,156-178,46.7%,3-3,50.0%,14,71.7%,21.0%,3.3%,4.4%,62.7%,65.0%,50.5%,59.6%,37.1%,48.5%,0.92,QF (Cherbourg)
2010,18,10,8,55.6%,23-21,52.3%,226-201,52.9%,3-4,42.9%,18,75.8%,30.1%,3.8%,3.5%,61.8%,67.4%,52.8%,61.8%,41.6%,51.3%,1.09,W (Sacramento)
2009,4,3,1,75.0%,6-2,75.0%,45-30,60.0%,0-0,-,0,,,,,,,,,,,,SF (Burnie)
Career,246,159,87,64.6%,345-215,61.6%,2930-2338,55.6%,38-36,51.4%,237,79.0%,31.8%,5.2%,2.6%,61.9%,69.7%,54.0%,63.7%,41.9%,52.7%,1.16,
