Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2024 Australian Open Q2,L vs Molcan,0.82,0.64,41.8,2.4,6.7%,40.0%,3.7%,63.0%,39.4%,37.5%
2024 Australian Open Q1,W vs Giannessi,1.37,1.55,53.7,2.2,2.9%,55.9%,3.2%,74.2%,33.3%,47.8%
2023 Australian Open R64,L vs Medvedev,0.84,0.62,32.7,2.4,0.0%,44.2%,0.0%,50.0%,35.3%,42.6%
2023 Australian Open R128,W vs Huesler,1.04,1.17,48.4,4.7,8.7%,73.9%,2.5%,65.8%,31.5%,35.8%
2022 US Open R128,L vs Nava,0.92,0.87,56.8,2.7,5.2%,61.5%,6.7%,65.2%,40.0%,29.3%
2022 Wimbledon R128,L vs Kecmanovic,0.81,0.76,36.2,2.3,8.5%,64.4%,3.7%,59.3%,31.6%,39.6%
2022 Australian Open R128,W vs Lopez,1.09,1.39,39.0,2.0,6.3%,71.4%,3.4%,60.3%,42.0%,44.4%
2021 St. Petersburg QF,L vs Fritz,0.78,0.55,39.2,2.9,3.7%,63.0%,8.0%,48.0%,33.3%,28.6%
2021 St. Petersburg R16,W vs Karatsev,1.06,1.93,42.6,2.1,3.8%,69.2%,8.3%,83.3%,43.8%,43.3%
2021 US Open R128,L vs Laaksonen,0.84,0.71,36.3,2.5,3.8%,69.8%,2.1%,63.8%,23.5%,32.7%
2021 Wimbledon R128,L vs Bautista Agut,0.93,0.80,42.9,2.2,9.5%,60.3%,5.7%,58.5%,33.3%,36.5%
2021 Rome R32,L vs Berrettini,0.79,0.48,39.6,2.4,0.0%,50.0%,0.0%,65.5%,22.2%,30.4%
2021 Madrid R64,W vs Hurkacz,1.17,1.20,75.6,17.2,1.9%,65.4%,0.0%,73.9%,32.7%,29.8%
2021 Rotterdam R32,L vs De Minaur,0.99,0.65,42.3,2.4,3.3%,43.3%,0.0%,50.0%,39.1%,30.0%
2020 Nur-Sultan F,W vs Mannarino,1.06,1.41,58.4,2.4,5.6%,61.1%,2.9%,73.5%,53.1%,33.3%
2020 Roland Garros R128,L vs Carreno Busta,1.01,0.70,30.1,2.4,1.8%,49.1%,0.0%,46.3%,33.3%,39.5%
2020 US Open R64,L vs Tiafoe,0.81,0.91,56.2,5.1,8.5%,61.0%,9.6%,65.8%,40.4%,42.2%
2020 US Open R128,W vs Basilashvili,1.16,1.65,29.9,2.3,10.4%,77.1%,2.2%,64.4%,38.1%,45.0%
2020 Australian Open R64,W vs Hurkacz,1.28,1.45,36.2,2.7,5.0%,51.7%,3.5%,59.6%,41.9%,60.5%
2020 Australian Open R128,W vs Humbert,1.26,1.20,43.1,2.5,1.4%,56.2%,5.8%,66.7%,37.3%,36.2%
2024 (2 matches),,1.07,1.00,47.6,2.3,4.7%,48.4%,3.4%,69.0%,36.7%,41.8%
2023 (2 matches),,0.98,0.93,43.0,3.2,5.9%,64.4%,1.7%,60.7%,32.9%,38.3%
2022 (3 matches),,0.94,0.98,45.7,2.3,6.4%,65.1%,5.0%,62.2%,38.3%,37.2%
2021 (7 matches),,0.95,0.82,47.0,2.7,4.3%,61.2%,3.1%,63.4%,32.0%,33.5%
2020 (6 matches),,1.07,1.12,43.2,2.7,5.4%,58.8%,4.5%,62.3%,40.0%,42.5%
Career (277 matches),,1.01,1.07,52.4,2.8,4.7%,63.3%,4.7%,63.0%,37.9%,40.6%
