Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,4,2,2,50.0%,5-8,38.5%,63-70,47.4%,1-2,33.3%,4,75.8%,18.8%,4.1%,2.2%,66.6%,68.7%,47.1%,61.5%,34.1%,47.8%,0.88,R16 (Adelaide 2)
2022,26,9,17,34.6%,24-41,36.9%,309-354,46.6%,7-11,38.9%,26,77.7%,15.5%,4.4%,1.8%,63.6%,65.9%,57.0%,62.7%,33.7%,48.6%,0.90,SF (Delray Beach)
2021,50,23,27,46.0%,55-68,44.7%,576-626,47.9%,12-7,63.2%,48,71.6%,23.1%,3.3%,1.9%,63.6%,66.7%,49.5%,60.5%,38.2%,49.5%,0.97,QF (6x)
2020,31,18,13,58.1%,49-38,56.3%,451-425,51.5%,9-10,47.4%,31,78.7%,23.9%,5.3%,2.5%,59.8%,69.9%,52.9%,63.1%,38.2%,50.7%,1.03,W (Nur-Sultan)
2019,47,20,27,42.6%,58-62,48.3%,592-582,50.4%,11-16,40.7%,47,79.7%,21.2%,5.5%,2.2%,60.5%,69.8%,54.5%,63.8%,36.5%,50.3%,1.01,F (Tokyo)
2018,40,20,20,50.0%,51-54,48.6%,526-514,50.6%,9-12,42.9%,40,76.8%,24.7%,5.6%,2.8%,62.1%,69.2%,52.2%,62.7%,38.6%,50.6%,1.04,F (Budapest)
2017,9,3,6,33.3%,11-18,37.9%,130-152,46.1%,4-1,80.0%,9,69.6%,20.9%,4.7%,1.6%,61.8%,65.3%,50.1%,59.5%,37.0%,48.5%,0.92,R16 (Atlanta)
2016,40,19,21,47.5%,46-60,43.4%,524-528,49.8%,5-12,29.4%,40,76.4%,23.8%,5.1%,2.0%,63.6%,66.7%,53.7%,62.0%,37.3%,49.8%,0.98,SF (Winston-Salem)
2015,14,5,9,35.7%,16-22,42.1%,177-188,48.5%,3-3,50.0%,14,77.2%,20.4%,3.2%,2.3%,62.9%,70.2%,50.4%,62.8%,34.6%,48.7%,0.93,R16 (4x)
2013,4,1,3,25.0%,5-7,41.7%,52-56,48.1%,0-0,-,4,70.9%,24.5%,8.0%,4.0%,64.2%,64.7%,48.8%,59.0%,38.6%,49.0%,0.94,R16 (Sydney)
2012,3,1,2,33.3%,3-4,42.9%,29-34,46.0%,0-0,-,3,71.9%,19.4%,6.6%,6.1%,60.4%,70.6%,44.9%,60.4%,37.6%,48.8%,0.95,R16 (Brisbane)
2011,1,0,1,0.0%,1-2,33.3%,12-16,42.9%,0-0,-,1,71.4%,14.3%,5.3%,3.9%,76.3%,72.4%,33.3%,63.2%,35.3%,48.4%,0.96,R32 (Brisbane)
2010,1,0,1,0.0%,0-2,0.0%,4-12,25.0%,0-0,-,1,37.5%,12.5%,1.9%,7.7%,51.9%,51.9%,40.0%,46.2%,30.4%,38.8%,0.57,R32 (Brisbane)
Career,270,121,149,44.8%,324-386,45.6%,3445-3557,49.2%,61-74,45.2%,268,76.1%,22.1%,4.8%,2.3%,62.3%,68.0%,52.5%,62.2%,37.1%,49.8%,0.98,
