Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2024 Australian Open Q2,L vs Molcan,44% (4/9),50% (2/4),2/4,50% (5/10),0% (0/5),0/2,0/0,1/2,0/0,0/1
2024 Australian Open Q1,W vs Giannessi,33% (3/9),100% (3/3),0/1,40% (4/10),75% (3/4),3/3,2/2,0/0,1/1,0/0
2023 Australian Open R64,L vs Medvedev,29% (4/14),75% (3/4),2/8,64% (9/14),11% (1/9),1/3,0/0,2/2,0/0,1/1
2023 Australian Open R128,W vs Huesler,31% (8/26),63% (5/8),0/1,19% (5/27),80% (4/5),4/4,2/2,4/4,1/1,0/0
2022 US Open R128,L vs Nava,42% (10/24),50% (5/10),0/4,29% (7/24),43% (3/7),5/5,2/2,2/2,0/0,0/0
2022 Wimbledon R128,L vs Kecmanovic,33% (6/18),50% (3/6),1/4,39% (7/18),29% (2/7),3/3,1/1,2/3,0/0,1/1
2022 Australian Open R128,W vs Lopez,58% (11/19),55% (6/11),1/2,26% (5/19),60% (3/5),4/4,1/1,1/1,0/0,0/0
2021 St. Petersburg QF,L vs Fritz,11% (1/9),100% (1/1),0/4,56% (5/9),20% (1/5),0/1,0/0,0/0,0/0,0/0
2021 St. Petersburg R16,W vs Karatsev,50% (4/8),75% (3/4),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2021 US Open R128,L vs Laaksonen,13% (2/15),50% (1/2),1/3,25% (4/16),0% (0/4),1/1,0/0,2/3,0/0,0/1
2021 Wimbledon R128,L vs Bautista Agut,26% (5/19),60% (3/5),0/5,26% (5/19),0% (0/5),1/3,1/1,1/1,0/0,0/0
2021 Rome R32,L vs Berrettini,0% (0/9),- (0/0),0/3,56% (5/9),40% (2/5),0/0,0/0,1/1,0/0,1/1
2021 Madrid R64,W vs Hurkacz,19% (3/16),67% (2/3),0/1,18% (3/17),33% (1/3),2/2,1/1,3/4,1/1,2/2
2021 Rotterdam R32,L vs De Minaur,25% (2/8),100% (2/2),1/4,67% (6/9),0% (0/6),2/2,0/0,0/2,0/0,0/1
2020 Nur-Sultan F,W vs Mannarino,33% (3/9),100% (3/3),0/0,30% (3/10),100% (3/3),2/2,1/1,0/0,1/1,0/0
2020 Roland Garros R128,L vs Carreno Busta,29% (4/14),75% (3/4),1/5,80% (12/15),33% (4/12),2/3,0/2,0/3,0/0,0/1
2020 US Open R64,L vs Tiafoe,52% (12/23),58% (7/12),1/5,35% (8/23),25% (2/8),5/6,1/1,1/2,0/0,0/1
2020 US Open R128,W vs Basilashvili,31% (4/13),100% (4/4),0/0,14% (2/14),100% (2/2),4/4,3/3,0/0,1/1,0/0
2020 Australian Open R64,W vs Hurkacz,53% (8/15),100% (8/8),2/5,50% (8/16),38% (3/8),3/6,1/1,0/0,1/1,0/0
2020 Australian Open R128,W vs Humbert,35% (7/20),57% (4/7),2/4,40% (8/20),50% (4/8),2/3,1/1,2/2,0/0,0/0
2024 (2 matches),,38.9%,71.4%,40.0%,45.0%,33.3%,60.0%,100.0%,50.0%,100.0%,0.0%
2023 (2 matches),,30.0%,66.7%,22.2%,34.1%,35.7%,71.4%,100.0%,100.0%,100.0%,100.0%
2022 (3 matches),,44.3%,51.9%,20.0%,31.1%,42.1%,100.0%,100.0%,83.3%,-,100.0%
2021 (7 matches),,20.2%,70.6%,10.0%,33.0%,17.2%,75.0%,100.0%,63.6%,100.0%,60.0%
2020 (6 matches),,40.4%,76.3%,31.6%,41.8%,43.9%,75.0%,77.8%,42.9%,100.0%,0.0%
Career (277 matches),,37.0%,73.0%,24.6%,32.5%,31.6%,79.2%,80.9%,75.5%,80.8%,76.8%
