Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2022 BJK Cup Qualifiers RR,L vs Fernandez,0.0%,13.7%,46.9%,0.0%,15.0%,52.5%,52.2%,35.3%,0.0%,0.0%,11.1%,22.2%,50.0%,14.3%,0.0%,-119
2022 BJK Cup Qualifiers RR,L vs Marino,16.7%,22.5%,53.6%,16.0%,24.0%,54.0%,57.9%,32.4%,0.0%,19.2%,19.2%,52.4%,0.0%,87.5%,100.0%,-59
Career (2 matches),,11.1%,19.6%,51.1%,10.4%,20.9%,53.4%,55.7%,33.3%,0.0%,14.3%,17.1%,43.3%,8.3%,65.2%,50.0%,-9
