Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2023,3,2,1,66.7%,5-2,71.4%,37-25,59.7%,1-0,100.0%,0,,,,,,,,,,,,
2022,3,0,3,0.0%,1-6,14.3%,20-42,32.3%,1-0,100.0%,2,63.6%,4.3%,0.0%,2.0%,74.5%,57.9%,48.7%,55.6%,27.3%,42.5%,0.61,
2017,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,37.5%,11.1%,0.0%,3.4%,62.1%,52.8%,40.9%,48.3%,34.6%,41.8%,0.67,
Career,7,2,5,28.6%,6-10,37.5%,62-79,44.0%,2-0,100.0%,3,56.7%,6.3%,0.0%,2.4%,71.1%,56.7%,45.9%,53.6%,29.3%,42.3%,0.63,
