Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2022 BJK Cup QLS R1: CAN vs LAT RR,L vs Fernandez,14% (1/7),0% (0/1),0/4,63% (5/8),0% (0/5),0/0,0/0,1/2,0/0,0/1
2022 BJK Cup QLS R1: CAN vs LAT RR,L vs Marino,13% (2/16),50% (1/2),0/3,43% (6/14),50% (3/6),0/1,0/0,1/1,0/0,1/1
2019 W25 Perigueux R16,L vs Partaud,44% (8/18),88% (7/8),4/8,61% (11/18),9% (1/11),5/7,1/2,0/1,0/0,0/1
2019 W25 Klosters R32,L vs Stefanini,45% (5/11),80% (4/5),1/5,60% (6/10),0% (0/6),1/3,0/0,2/4,0/0,1/2
2019 W25 Jerusalem F,L vs Burrage,36% (5/14),80% (4/5),0/3,33% (4/12),0% (0/4),3/3,1/1,1/2,0/0,1/1
2019 W25 Jerusalem QF,W vs Shapatava,78% (7/9),100% (7/7),2/3,44% (4/9),25% (1/4),4/5,0/0,0/0,0/0,0/0
2019 W25 Khimki R16,L vs Herdzelas,47% (7/15),57% (4/7),3/4,47% (7/15),14% (1/7),2/4,1/1,1/3,0/0,1/2
2019 W25 Khimki R32,W vs Komardina,60% (6/10),83% (5/6),1/2,78% (7/9),71% (5/7),2/4,1/1,0/0,0/0,0/0
2019 W25 Obidos R16,L vs Bolkvadze,43% (3/7),33% (1/3),0/4,88% (7/8),14% (1/7),0/1,0/0,0/2,0/0,0/1
2019 W25 Obidos R32,W vs Rueffer,64% (7/11),100% (7/7),4/5,50% (5/10),0% (0/5),2/5,0/0,0/0,0/0,0/0
2019 W15 Antalya R16,L vs Simion,47% (8/17),88% (7/8),5/8,75% (12/16),33% (4/12),4/6,0/0,5/5,0/0,2/2
2019 W15 Antalya R32,W vs Gatica,100% (7/7),100% (7/7),1/1,33% (2/6),50% (1/2),5/6,1/2,0/0,0/1,0/0
2019 W15 Antalya F,L vs Dema,36% (5/14),80% (4/5),1/5,43% (6/14),0% (0/6),1/4,1/1,2/3,0/0,1/2
2019 W15 Antalya SF,W vs Simion,70% (7/10),100% (7/7),4/5,70% (7/10),29% (2/7),4/7,2/2,0/0,1/1,0/0
2019 W15 Antalya QF,W vs Zheng,88% (7/8),86% (6/7),0/1,14% (1/7),0% (0/1),4/5,1/1,0/0,0/0,0/0
2019 W15 Antalya R32,W vs Jeong,100% (7/7),86% (6/7),1/1,14% (1/7),0% (0/1),5/6,2/2,0/0,1/1,0/0
2019 W15 Stuttgart Stammheim SF,L vs Kulikova,22% (2/9),50% (1/2),0/3,56% (5/9),20% (1/5),1/1,0/0,0/1,0/0,0/1
2017 Castellon $15K R32,W vs Ren,100% (7/7),100% (7/7),3/3,50% (4/8),25% (1/4),5/6,1/2,0/0,1/1,0/0
2017 Sant Cugat $25K R16,L vs Udvardy,56% (5/9),80% (4/5),3/5,89% (8/9),13% (1/8),1/4,0/0,0/2,0/0,0/1
2017 Brno $15K R16,L vs Markova,43% (6/14),67% (4/6),2/5,57% (8/14),38% (3/8),3/4,1/1,2/2,0/0,1/1
2022 (2 matches),,13.0%,33.3%,0.0%,50.0%,27.3%,0.0%,-,66.7%,-,50.0%
2019 (15 matches),,54.5%,84.6%,46.6%,53.1%,20.0%,64.2%,84.6%,52.4%,66.7%,50.0%
2017 (8 matches),,59.0%,80.4%,51.4%,61.0%,14.9%,56.3%,50.0%,40.0%,66.7%,50.0%
2016 (1 matches),,50.0%,100.0%,100.0%,27.3%,0.0%,75.0%,100.0%,-,100.0%,-
Career (26 matches),,52.2%,82.8%,46.7%,54.1%,18.5%,61.5%,75.0%,51.7%,71.4%,50.0%
