Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2024,38,16,22,42.1%,36-51,41.4%,385-428,47.4%,6-7,46.2%,0,,,,,,,,,,,,W (W15 Antalya)
2023,54,26,28,48.1%,58-65,47.2%,532-560,48.7%,4-3,57.1%,0,,,,,,,,,,,,F (W25 Erwitte)
2022,48,26,22,54.2%,57-49,53.8%,512-483,51.5%,7-5,58.3%,2,47.1%,58.8%,0.0%,1.8%,88.5%,53.0%,23.1%,49.6%,53.1%,51.3%,1.05,SF (3x)
2021,45,27,18,60.0%,58-46,55.8%,518-428,54.8%,5-8,38.5%,3,64.9%,27.8%,1.7%,1.7%,67.9%,60.4%,43.0%,54.8%,38.5%,47.4%,0.85,W (W25 Liepaja)
2020,20,13,7,65.0%,27-18,60.0%,214-194,52.5%,2-1,66.7%,0,,,,,,,,,,,,SF (2x)
2019,33,21,12,63.6%,47-30,61.0%,370-311,54.3%,4-1,80.0%,0,,,,,,,,,,,,W (W15 Heraklion)
2018,30,21,9,70.0%,44-22,66.7%,346-250,58.1%,5-4,55.6%,0,,,,,,,,,,,,W (Parnu $15K)
2017,11,5,6,45.5%,12-12,50.0%,104-101,50.7%,0-0,-,0,,,,,,,,,,,,R16 (5x)
2016,2,1,1,50.0%,2-2,50.0%,20-21,48.8%,0-1,0.0%,0,,,,,,,,,,,,R16 (Oslo $10K)
2015,2,1,1,50.0%,2-3,40.0%,21-20,51.2%,0-0,-,0,,,,,,,,,,,,R16 (Puszczykowo $10K)
Career,283,157,126,55.5%,343-298,53.5%,3022-2796,51.9%,33-30,52.4%,5,59.3%,37.7%,1.2%,1.7%,73.7%,57.9%,40.6%,53.3%,43.1%,48.6%,0.92,
