Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 Washington R64,W vs Brooksby,0.99,1.14,64.3,2.2,0.0%,56.3%,0.0%,60.5%,45.3%,51.0%
2025 Australian Open R64,L vs Alcaraz,0.85,0.31,20.7,2.0,0.0%,53.1%,3.4%,44.8%,15.6%,21.4%
2024 Cincinnati R32,L vs Hurkacz,0.87,0.85,59.7,9.2,4.5%,56.8%,7.9%,73.7%,39.0%,29.1%
2024 Atlanta F,W vs Thompson,1.18,1.16,59.5,6.3,0.0%,69.0%,1.9%,67.3%,37.0%,25.0%
2024 Wimbledon R64,L vs Mpetshi Perricard,0.91,0.38,25.8,2.1,2.9%,57.1%,3.1%,53.1%,20.0%,16.7%
2024 Wimbledon R128,W vs Borges,1.28,1.25,41.4,2.1,3.1%,57.8%,1.6%,72.6%,36.7%,30.8%
2023 Paris R32,L vs Rublev,0.82,0.56,46.1,2.4,3.7%,70.4%,4.2%,62.5%,24.1%,20.8%
2023 Shanghai R64,L vs Ruud,1.38,0.46,42.1,2.0,0.0%,41.9%,6.9%,51.7%,20.0%,15.8%
2023 Zhuhai F,L vs Khachanov,1.05,0.67,54.1,2.5,3.0%,45.5%,3.4%,58.6%,37.5%,24.1%
2023 US Open R128,L vs Wawrinka,0.97,0.69,38.9,2.2,1.8%,58.9%,2.0%,56.9%,20.8%,40.5%
2023 Wimbledon R128,L vs Galan,0.88,0.65,33.2,2.8,2.4%,53.7%,5.6%,55.6%,25.5%,42.5%
2023 Roland Garros R16,L vs Etcheverry,1.05,0.64,37.7,2.5,2.6%,35.9%,5.9%,73.5%,31.8%,24.4%
2023 Roland Garros R32,W vs Seyboth Wild,1.16,1.11,47.4,7.1,1.3%,64.6%,1.4%,54.3%,39.5%,37.7%
2023 Indian Wells R64,L vs Garin,0.80,0.49,38.6,2.1,0.0%,61.5%,4.3%,47.8%,16.0%,40.9%
2023 Adelaide 1 R32,W vs Rune,1.15,1.20,64.5,4.3,0.0%,55.6%,0.0%,65.9%,43.8%,38.3%
2022 Paris R32,L vs Alcaraz,1.04,0.55,41.9,2.2,0.0%,66.7%,0.0%,58.6%,20.0%,19.0%
2022 Paris R64,W vs Karatsev,1.35,1.40,47.7,2.3,7.0%,69.8%,7.5%,60.0%,41.4%,30.8%
2022 Seoul F,W vs Shapovalov,1.35,1.25,60.2,2.7,0.0%,58.5%,0.0%,71.1%,33.3%,32.4%
2022 Seoul QF,W vs Ruud,1.08,1.37,53.2,2.6,2.5%,62.5%,6.1%,72.7%,35.7%,47.5%
2022 US Open R128,L vs Davidovich Fokina,0.93,0.71,34.5,2.4,0.0%,45.8%,0.0%,56.5%,36.4%,38.1%
2025 (2 matches),,0.93,0.76,47.6,2.1,0.0%,55.0%,1.4%,54.2%,34.1%,40.5%
2024 (4 matches),,1.08,0.93,48.1,3.3,2.5%,60.7%,3.3%,67.9%,34.5%,26.6%
2023 (9 matches),,1.04,0.78,45.2,2.7,1.6%,55.2%,3.3%,58.5%,31.0%,33.7%
2022 (12 matches),,1.10,0.96,48.2,2.5,1.4%,55.5%,2.6%,64.8%,33.9%,36.2%
2021 (9 matches),,1.01,0.75,38.2,2.5,1.9%,60.2%,3.5%,55.4%,31.0%,31.9%
Career (287 matches),,1.04,1.04,50.3,2.7,1.7%,59.5%,2.8%,61.8%,38.9%,40.2%
