Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,1,0,1,0.0%,1-2,33.3%,12-15,44.4%,0-0,-,1,69.2%,21.4%,3.9%,2.6%,64.5%,67.3%,51.9%,61.8%,34.1%,47.0%,0.89,R32 (Canberra)
2025,17,12,5,70.6%,26-9,74.3%,201-154,56.6%,3-3,50.0%,16,78.2%,33.9%,4.6%,1.6%,63.7%,67.6%,56.1%,63.4%,42.0%,52.6%,1.15,W (2x)
2024,7,3,4,42.9%,7-5,58.3%,61-57,51.7%,1-0,100.0%,6,69.4%,32.3%,2.2%,3.2%,57.7%,63.1%,50.3%,57.7%,41.4%,49.5%,0.98,R16 (3x)
2023,1,0,1,0.0%,1-2,33.3%,11-14,44.0%,0-0,-,1,66.7%,23.1%,0.0%,6.5%,53.2%,60.6%,51.7%,56.5%,36.8%,45.7%,0.85,R16 (Cagliari)
2022,18,14,4,77.8%,29-12,70.7%,214-170,55.7%,3-1,75.0%,18,80.4%,31.1%,2.5%,1.9%,68.4%,69.3%,52.2%,63.9%,42.5%,52.7%,1.18,W (Columbus)
2020,2,1,1,50.0%,2-0,100.0%,12-6,66.7%,0-0,-,2,75.0%,38.5%,4.5%,0.0%,67.2%,75.6%,45.5%,65.7%,43.4%,53.3%,1.26,R32 (Bendigo)
2018,27,18,9,66.7%,40-20,66.7%,317-237,57.2%,2-4,33.3%,27,75.8%,37.9%,1.4%,2.1%,72.4%,64.2%,55.5%,61.8%,44.1%,52.7%,1.16,W (Gimcheon)
2016,35,23,12,65.7%,48-26,64.9%,387-307,55.8%,5-2,71.4%,35,77.3%,34.2%,2.9%,2.7%,61.9%,68.5%,54.8%,63.3%,43.1%,52.7%,1.17,W (2x)
2015,44,29,15,65.9%,60-44,57.7%,531-491,52.0%,9-11,45.0%,44,74.6%,30.0%,2.6%,3.2%,60.1%,67.8%,51.6%,61.3%,40.3%,50.8%,1.04,W (Toyota)
2014,35,20,15,57.1%,43-41,51.2%,392-380,50.8%,4-6,40.0%,35,71.8%,30.1%,3.5%,3.2%,56.5%,66.8%,51.7%,60.3%,40.8%,50.4%,1.03,W (Shanghai)
2013,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,62.5%,0.0%,2.0%,4.1%,44.9%,63.6%,48.1%,55.1%,31.3%,41.6%,0.70,R32 (Yokohama)
2012,1,0,1,0.0%,0-2,0.0%,2-12,14.3%,0-0,-,1,14.3%,14.3%,0.0%,2.6%,55.3%,38.1%,29.4%,34.2%,30.8%,32.5%,0.47,R32 (Yokohama)
Career,189,120,69,63.5%,257-165,60.9%,2145-1855,53.6%,27-27,50.0%,187,75.1%,32.1%,2.8%,2.7%,62.4%,67.1%,52.8%,61.7%,41.7%,51.5%,1.09,
