Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2022 US Open R128,L vs Hurkacz,90.8,101.0,11.2,106.3,91.7,120,67,81.2,9.0,81.4,76.2,104,63
2022 Wimbledon R32,L vs Alcaraz,111.9,117.0,7.3,117.3,116.4,129,103,103.4,8.3,108.0,95.3,128,84
2021 US Open R16,L vs Berrettini,102.3,113.2,12.7,121.8,105.6,129,75,81.2,7.3,90.3,82.5,107,69
2021 US Open R32,W vs Seppi,98.0,112.4,9.6,118.2,108.8,129,96,79.2,8.2,88.7,79.5,101,65
2021 US Open R64,W vs Kudla,104.5,111.5,13.0,120.7,105.6,131,69,86.9,9.9,85.0,89.3,106,66
2021 US Open R128,W vs Sonego,99.2,112.5,11.9,120.9,106.7,130,72,80.3,8.2,84.3,78.8,98,67
2021 Wimbledon R64,L vs Murray,108.5,115.4,12.2,122.4,107.6,132,90,97.2,8.0,104.1,90.0,113,79
2021 Wimbledon R128,W vs Rinderknech,115.8,116.9,9.6,124.0,120.0,127,97,97.0,0.0,,,97,97
2019 Roland Garros R128,W vs Jaziri,101.6,113.3,9.8,,,133,90,83.7,10.4,,,105,68
2019 Roland Garros Q2,W vs Napolitano,104.4,119.8,8.4,,,131,105,86.7,9.7,,,102,69
Career (10 matches),,102.7,113.3,10.9,119.2,106.2,133,67,86.3,8.6,90.8,84.1,128,63
