Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
1996,4,1,3,25.0%,3-6,33.3%,42-48,46.7%,0-1,0.0%,4,79.5%,15.6%,6.6%,2.4%,58.9%,75.1%,45.8%,63.1%,35.3%,48.7%,0.96,R16 (Dubai)
1995,37,13,24,35.1%,41-57,41.8%,456-509,47.3%,7-6,53.8%,37,77.6%,16.9%,8.7%,2.3%,58.4%,71.9%,50.0%,62.8%,34.7%,49.1%,0.93,QF (Amsterdam)
1994,70,38,32,54.3%,92-90,50.5%,899-890,50.3%,17-14,54.8%,62,79.4%,21.3%,9.5%,2.8%,58.7%,75.0%,47.7%,63.7%,37.6%,50.5%,1.04,W (Hilversum)
1993,68,43,25,63.2%,108-66,62.1%,902-795,53.2%,17-7,70.8%,62,79.8%,26.0%,8.2%,2.9%,55.6%,75.0%,51.2%,64.4%,39.4%,51.6%,1.11,W (2x)
1992,68,42,26,61.8%,96-71,57.5%,833-745,52.8%,10-15,40.0%,59,77.2%,29.9%,6.2%,2.7%,55.5%,71.3%,49.5%,61.6%,41.1%,51.3%,1.07,W (3x)
1991,88,58,30,65.9%,134-89,60.1%,1138-1012,52.9%,21-17,55.3%,82,80.4%,25.8%,6.9%,3.4%,56.4%,72.7%,51.6%,63.5%,38.9%,51.3%,1.07,W (4x)
1990,62,31,31,50.0%,76-65,53.9%,660-603,52.3%,9-16,36.0%,1,78.6%,23.1%,4.8%,1.2%,67.5%,73.2%,44.4%,63.9%,38.1%,50.9%,1.05,W (Munich)
1989,31,16,15,51.6%,37-35,51.4%,328-314,51.1%,5-5,50.0%,0,,,,,,,,,,,,W (Hilversum)
1988,26,13,13,50.0%,29-24,54.7%,240-218,52.4%,4-7,36.4%,0,,,,,,,,,,,,QF (4x)
1987,42,19,23,45.2%,49-53,48.0%,450-443,50.4%,6-7,46.2%,0,,,,,,,,,,,,F (Palermo)
1986,30,16,14,53.3%,32-33,49.2%,291-300,49.2%,8-6,57.1%,0,,,,,,,,,,,,W (Washington)
1985,8,4,4,50.0%,9-12,42.9%,99-103,49.0%,1-0,100.0%,0,,,,,,,,,,,,SF (Madrid)
1984,12,6,6,50.0%,14-15,48.3%,135-133,50.4%,2-3,40.0%,0,,,,,,,,,,,,R16 (3x)
Career,546,300,246,54.9%,720-616,53.9%,6473-6113,51.4%,107-104,50.7%,307,79.1%,24.4%,7.8%,2.9%,56.9%,73.3%,50.1%,63.3%,38.6%,50.9%,1.05,
