Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,112,55,57,49.1%,139-154,47.4%,1385-1433,49.1%,28-27,50.9%,63,79.8%,21.5%,7.2%,2.6%,59.1%,73.8%,50.0%,64.1%,37.3%,50.7%,1.04
Clay,305,188,117,61.6%,432-293,59.6%,3602-3119,53.6%,52-41,55.9%,162,78.1%,28.3%,7.2%,2.8%,55.6%,72.2%,50.5%,62.6%,40.6%,51.5%,1.08
Grass,24,10,14,41.7%,35-39,47.3%,352-356,49.7%,7-7,50.0%,12,84.0%,19.4%,8.6%,4.4%,60.4%,77.0%,48.8%,65.8%,36.3%,51.1%,1.06
Carpet,105,47,58,44.8%,114-130,46.7%,1134-1205,48.5%,20-29,40.8%,70,79.7%,19.2%,10.0%,3.1%,56.7%,74.5%,49.2%,63.6%,35.5%,49.5%,0.97
Grand Slams,73,39,34,53.4%,138-120,53.5%,1258-1168,51.9%,18-16,52.9%,37,81.3%,21.3%,7.4%,2.8%,61.0%,75.2%,49.2%,65.1%,37.2%,51.3%,1.06
Masters,66,26,40,39.4%,68-93,42.2%,710-784,47.5%,9-10,47.4%,45,71.1%,27.2%,6.0%,2.7%,55.1%,68.8%,47.9%,59.4%,39.8%,49.6%,0.98
Other Tours,384,226,158,58.9%,485-363,57.2%,4185-3801,52.4%,76-70,52.1%,222,80.2%,24.9%,8.2%,2.9%,56.2%,73.7%,50.8%,63.6%,38.8%,51.1%,1.07
Best of 5,95,48,47,50.5%,175-164,51.6%,1626-1577,50.8%,24-23,51.1%,41,81.6%,21.6%,7.6%,2.8%,60.7%,75.3%,49.2%,65.0%,37.4%,51.4%,1.07
Best of 3,451,252,199,55.9%,545-452,54.7%,4847-4536,51.7%,83-81,50.6%,266,78.5%,25.0%,7.9%,2.9%,55.9%,72.8%,50.3%,62.9%,38.8%,50.7%,1.05
Finals,21,13,8,61.9%,31-20,60.8%,258-229,53.0%,8-3,72.7%,14,78.7%,28.3%,6.7%,2.8%,56.4%,72.3%,52.1%,63.5%,40.9%,52.2%,1.12
Semi-finals,33,20,13,60.6%,39-37,51.3%,369-355,51.0%,7-8,46.7%,24,79.9%,23.0%,6.9%,3.2%,55.0%,74.1%,50.4%,63.5%,37.2%,50.1%,1.02
Quarter-finals,60,33,27,55.0%,73-67,52.1%,659-654,50.2%,12-6,66.7%,42,78.4%,22.6%,8.6%,3.0%,56.5%,73.3%,48.9%,62.7%,38.0%,50.1%,1.02
vs Righties,446,240,206,53.8%,569-508,52.8%,5162-4934,51.1%,90-82,52.3%,246,78.2%,24.6%,7.6%,2.9%,56.6%,73.4%,49.4%,63.0%,38.6%,50.7%,1.04
vs Lefties,100,60,40,60.0%,151-108,58.3%,1311-1179,52.7%,17-22,43.6%,61,82.5%,23.3%,8.8%,2.6%,58.0%,73.2%,52.6%,64.5%,38.3%,51.4%,1.08
vs Top 10,49,13,36,26.5%,38-82,31.7%,494-640,43.6%,11-16,40.7%,23,75.2%,16.1%,8.3%,2.6%,53.6%,74.1%,46.9%,61.4%,33.6%,47.5%,0.87
