Match,Result,Unret%,<=3 W%,RiP W%,SvImpact,1st: Unret%,<=3 W%,RiP W%,SvImpact,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,2ndAgg
1994 US Open SF,L vs Stich,31.6%,41.8%,45.5%,36.9%,38.8%,55.1%,56.7%,49.4%,37.5%,56.0%,33.3%,25.0%,29.2%,36.1%,-48
1991 Hamburg F,W vs Gustafsson,27.9%,35.0%,39.2%,32.5%,35.9%,44.9%,38.0%,44.2%,51.4%,80.5%,80.0%,19.0%,24.1%,40.4%,-5
1991 Hamburg SF,W vs Stich,19.8%,27.1%,53.4%,23.5%,38.1%,52.4%,50.0%,46.7%,66.7%,51.9%,100.0%,6.0%,8.0%,55.3%,-57
Career (3 matches),,26.6%,34.7%,45.3%,31.2%,37.3%,49.7%,46.2%,46.3%,50.0%,65.6%,75.0%,16.7%,20.5%,44.6%,-5
