Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
05-Jul-1993,Gstaad,Clay,F,14,5,(1) Sergi Bruguera [ESP] d. (3) Novacek,6-3 6-4,0.69,10.8%,4.6%,53.8%,80.0%,30.0%,2/5,1:17
29-Mar-1993,Estoril,Clay,F,18,22,(5) Andrei Medvedev [UKR] d. (4) Novacek,6-4 6-2,0.75,2.7%,2.7%,62.7%,51.1%,60.7%,6/9,1:26
05-Aug-1991,Prague,Clay,F,11,10,(2) Novacek d. (1) Magnus Gustafsson [SWE],7-6(5) 6-2,1.45,10.5%,1.8%,38.6%,77.3%,65.7%,1/2,1:33
29-Jul-1991,Kitzbuhel,Clay,F,11,10,(3) Novacek d. (4) Magnus Gustafsson [SWE],7-6(2) 7-6(4) 6-2,1.11,11.4%,3.3%,56.9%,84.3%,41.5%,3/4,2:36
06-May-1991,Hamburg Masters,Clay,F,26,21,(13) Novacek d. Magnus Gustafsson [SWE],6-3 6-3 5-7 0-6 6-1,1.12,2.1%,2.1%,57.1%,60.0%,50.0%,6/14,2:56
30-Apr-1990,Munich,Clay,F,69,19,Novacek d. Thomas Muster [AUT],6-4 6-2,,,,,,,,
24-Jul-1989,Hilversum,Clay,F,89,16,(8) Novacek d. (2) Emilio Sanchez [ESP],6-2 6-4,,,,,,,,
28-Sep-1987,Palermo,Clay,F,54,15,(1) Martin Jaite [ARG] d. (7) Novacek,7-6 6-7 6-4,,,,,,,,
20-Oct-1986,Vienna,Hard,F,51,13,(1) Brad Gilbert [USA] d. Novacek,3-6 6-3 7-5 6-0,,,,,,,,
28-Jul-1986,Washington,Clay,F,110,15,Novacek d. (2) Thierry Tulasne [FRA],6-1 7-6,,,,,,,,
