Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Petra Hule [AUS],6,1,85.7%,1,1,0,100.0%,2022,2025,1,1.16,10.3%,8.6%,63.8%,62.2%,33.3%,51.7%,56.1%,55.6%,77.8%
5,Maddison Inglis [AUS],4,1,80.0%,3,2,1,66.7%,2022,2024,0,,,,,,,,,,
5,Priscilla Hon [AUS],0,5,0.0%,1,1,0,100.0%,2022,2023,0,,,,,,,,,,
4,Emerson Jones [AUS],1,3,25.0%,1,0,1,0.0%,2024,2026,3,1.00,8.5%,4.0%,63.4%,66.2%,47.6%,59.4%,40.6%,56.5%,41.7%
4,Elena Micic [AUS],4,0,100.0%,1,1,0,100.0%,2023,2025,1,1.09,6.6%,6.6%,61.8%,68.1%,37.9%,56.6%,47.1%,42.9%,46.2%
4,Lizette Cabrera [AUS],2,2,50.0%,1,1,0,100.0%,2023,2024,0,,,,,,,,,,
4,Gabriella Da Silva Fick [AUS],3,1,75.0%,1,1,0,100.0%,2023,2024,0,,,,,,,,,,
4,Destanee Aiava [AUS],4,0,100.0%,3,2,1,66.7%,2022,2024,1,1.05,7.8%,6.8%,65.0%,76.1%,50.0%,67.0%,34.5%,50.0%,22.2%
3,Ye Xin Ma [CHN],1,2,33.3%,0,0,0,-,2023,2026,2,1.07,5.1%,4.5%,65.3%,63.5%,37.7%,54.5%,48.6%,50.0%,46.2%
3,Xin Yu Wang [CHN],0,3,0.0%,1,0,1,0.0%,2025,2026,3,0.90,4.5%,2.9%,68.4%,65.3%,45.5%,59.0%,36.8%,56.0%,43.8%
3,Belle Thompson [AUS],2,1,66.7%,0,0,0,-,2022,2025,1,2.09,5.0%,5.0%,62.5%,72.0%,73.3%,72.5%,57.4%,0,55.6%
3,Su Jeong Jang [KOR],1,2,33.3%,0,0,0,-,2023,2025,1,1.21,1.1%,4.3%,57.4%,63.0%,52.5%,58.5%,50.0%,55.6%,54.5%
3,Arianne Hartono [NED],2,1,66.7%,1,1,0,100.0%,2022,2025,2,1.01,4.1%,6.1%,59.7%,69.2%,40.5%,57.7%,42.7%,63.0%,39.1%
3,Haruna Arakawa [JPN],3,0,100.0%,0,0,0,-,2022,2024,0,,,,,,,,,,
3,Yuki Naito [JPN],1,2,33.3%,1,0,1,0.0%,2022,2024,0,,,,,,,,,,
