Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami R16,L vs Rybakina,9,17,0.5,9.6%,18.1%,8,16,0.5,9.5%,19.0%,8.3%,1.2%,1.5,20.2%,13.8%
2026 Miami R32,W vs Jovic,19,20,1.0,20.0%,21.1%,17,19,0.9,19.8%,22.1%,9.3%,8.1%,0.6,9.5%,14.7%
2026 Miami R64,W vs Osaka,30,25,1.2,23.1%,19.2%,25,21,1.2,23.4%,19.6%,11.2%,11.2%,1.5,14.6%,10.0%
2026 Miami R128,W vs Bejlek,28,23,1.2,30.4%,25.0%,24,20,1.2,30.4%,25.3%,15.2%,15.2%,0.3,5.4%,17.4%
2026 Indian Wells QF,L vs Noskova,30,22,1.4,20.5%,15.1%,21,17,1.2,19.3%,15.6%,9.2%,6.4%,1.8,21.9%,12.3%
2026 Indian Wells R16,W vs Paolini,47,37,1.3,27.3%,21.5%,43,32,1.3,27.2%,20.3%,12.0%,13.3%,1.3,15.1%,11.6%
2026 Indian Wells R32,W vs Tauson,57,26,2.2,26.3%,12.0%,49,21,2.3,28.5%,12.2%,18.0%,8.7%,2.1,24.9%,12.0%
2026 Indian Wells R64,W vs Alexandrova,22,22,1.0,16.7%,16.7%,15,20,0.8,13.2%,17.5%,6.1%,6.1%,0.7,13.6%,19.7%
2026 Indian Wells R128,W vs Li,30,27,1.1,22.4%,20.1%,24,25,1.0,20.0%,20.8%,9.2%,7.5%,1.0,13.4%,13.4%
2026 Australian Open R64,L vs Shnaider,40,46,0.9,20.5%,23.6%,32,40,0.8,18.8%,23.5%,10.6%,7.6%,1.0,12.3%,11.8%
2026 Australian Open R128,W vs Blinkova,43,26,1.7,38.4%,23.2%,38,22,1.7,37.6%,21.8%,18.8%,17.8%,0.4,3.6%,8.0%
2026 Hobart R32,L vs Wang,22,23,1.0,20.8%,21.7%,19,23,0.8,19.8%,24.0%,11.5%,7.3%,1.7,16.0%,9.4%
2025 W75 Granby F,W vs Crawley,28,20,1.4,22.6%,16.1%,25,18,1.4,21.4%,15.4%,9.4%,12.0%,0.8,7.3%,9.7%
2025 Australian Open R64,L vs Badosa,2,12,0.2,2.8%,16.7%,2,10,0.2,3.1%,15.4%,0.0%,3.1%,1.6,18.1%,11.1%
2024 Australian Open Q2,L vs Fruhvirtova,37,38,1.0,20.8%,21.3%,33,32,1.0,20.2%,19.6%,10.4%,9.8%,0.8,12.4%,14.6%
Career (15 matches),,444,384,1.2,22.2%,19.2%,375,336,1.1,21.5%,19.3%,11.1%,9.2%,1.1,14.5%,12.6%
