Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2022 Adelaide 1 R32,W vs Svitolina,59% (10/17),54% (7/13),2/4,1/3,44% (4/9),0/1,0/0,- (0/0),- (0/0)
2021 St. Petersburg R16,W vs Pavlyuchenkova,44% (8/18),29% (5/17),2/6,1/3,36% (4/11),3/4,3/3,53% (8/15),64% (9/14)
2019 W25 Tianjin SF,L vs Wang,50% (7/14),63% (5/8),1/1,0/0,36% (4/11),4/6,2/3,- (0/0),- (0/0)
2019 W25 Naiman QF,L vs Gao,80% (4/5),50% (3/6),0/0,0/0,0% (0/5),0/2,0/1,- (0/0),- (0/0)
2019 W25 Naiman R16,W vs Yang,89% (8/9),60% (6/10),2/2,1/1,63% (5/8),1/1,0/0,- (0/0),- (0/0)
2019 W25 Incheon F,L vs Han,100% (1/1),33% (2/6),0/0,0/0,14% (1/7),0/2,0/1,- (0/0),- (0/0)
2019 W25 Incheon R32,W vs Lee,57% (4/7),62% (8/13),2/3,1/2,0% (0/5),0/0,0/0,100% (6/6),20% (1/5)
2019 W25 Monzon R16,L vs Galfi,33% (2/6),50% (2/4),0/0,0/0,60% (9/15),0/2,0/1,- (0/0),- (0/0)
2019 W60 Les Franqueses del Valles R32,L vs Fett,45% (5/11),38% (6/16),1/1,0/0,65% (15/23),0/2,0/1,- (0/0),- (0/0)
2019 W60 Istanbul R32,L vs Buyukakcay,29% (2/7),50% (2/4),0/0,0/0,50% (6/12),1/3,1/2,- (0/0),- (0/0)
2019 W25 Kazan R16,L vs Bronzetti,50% (2/4),14% (1/7),0/0,0/0,69% (11/16),5/7,0/1,- (0/0),- (0/0)
2019 W25 Kazan R32,W vs Chiesa,53% (8/15),44% (8/18),2/3,1/2,43% (3/7),0/1,0/0,- (0/0),- (0/0)
2019 W25 Moscow R32,L vs Poznikhirenko,43% (3/7),33% (1/3),0/0,0/0,29% (2/7),0/2,0/1,- (0/0),- (0/0)
2019 W25 Kazan QF,W vs Koval,50% (9/18),55% (6/11),2/2,1/1,57% (8/14),1/2,0/0,- (0/0),- (0/0)
2019 W25 Kazan R16,W vs Mironova,60% (6/10),86% (6/7),2/2,1/1,75% (3/4),0/0,0/0,- (0/0),- (0/0)
2019 W25 Kazan R32,W vs Heisen,64% (9/14),58% (7/12),2/3,1/2,38% (3/8),1/2,0/0,- (0/0),- (0/0)
2017 Shenzhen $100K R32,W vs Yang,67% (6/9),50% (6/12),2/7,1/5,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2017 Saint Petersburg $100K R32,L vs Bencic,- (0/0),0% (0/2),0/0,0/0,33% (3/9),0/2,0/1,- (0/0),- (0/0)
2017 Batumi $25K R16,L vs Hruncakova,60% (9/15),75% (3/4),1/1,0/0,62% (8/13),0/2,0/1,- (0/0),- (0/0)
2017 Almaty $25K R32,L vs Strakhova,36% (9/25),62% (8/13),1/1,0/0,47% (7/15),0/2,0/1,33% (2/6),40% (2/5)
2022 (1 matches),,58.8%,53.8%,50.0%,33.3%,44.4%,0.0%,-,-,-
2021 (1 matches),,44.4%,29.4%,33.3%,33.3%,36.4%,75.0%,100.0%,53.3%,64.3%
2019 (14 matches),,54.7%,50.4%,82.4%,66.7%,49.3%,40.6%,27.3%,100.0%,20.0%
2017 (19 matches),,52.3%,50.7%,59.1%,57.9%,57.1%,36.7%,42.9%,32.0%,58.3%
2016 (23 matches),,57.2%,48.7%,58.6%,64.0%,57.5%,44.7%,41.7%,60.9%,43.5%
Career (65 matches),,55.1%,50.5%,58.8%,56.2%,54.4%,41.8%,41.5%,52.7%,53.5%
