Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),182,395,230,1521,215,1507,222,1462,,,734,76,,
2025,214,337,257,1501,256,1452,212,1473,,,515,140
2024,351,177,,,,,,,,,475,138
2023,454,124,,,,,,,,,,
2022,217,297,174,1549,190,1492,173,1481,151,1450,,
2021,130,587,157,1576,147,1557,180,1470,167,1427,,
2020,292,211,,,,,,,,,323,238
2019,291,195,,,,,,,,,320,224
2018,315,137,,,,,,,,,306,210
2017,433,86,,,,,,,,,497,88
2016,364,104,,,,,,,,,514,83
2015,628,34,,,,,,,,,,
2014,869,13,,,,,,,,,,
