Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,20,11,9,55.0%,24-24,50.0%,242-237,50.5%,3-6,33.3%,20,58.7%,42.6%,1.9%,9.2%,68.1%,59.6%,40.6%,53.5%,46.4%,49.9%,1.00
Clay,3,0,3,0.0%,2-6,25.0%,24-44,35.3%,0-0,-,3,44.1%,26.5%,0.4%,7.8%,68.3%,56.0%,35.1%,49.4%,37.6%,44.2%,0.74
Grass,3,0,3,0.0%,2-6,25.0%,29-41,41.4%,0-0,-,3,50.0%,33.3%,1.9%,10.0%,64.9%,53.3%,44.6%,50.2%,43.8%,46.7%,0.88
Grand Slams,1,0,1,0.0%,0-2,0.0%,3-12,20.0%,0-0,-,1,28.6%,12.5%,0.0%,6.3%,77.1%,43.2%,45.5%,43.8%,27.9%,36.3%,0.50
Premiers,10,5,5,50.0%,12-13,48.0%,119-128,48.2%,2-2,50.0%,10,57.0%,38.5%,2.4%,7.7%,66.7%,59.0%,42.0%,53.3%,45.2%,49.2%,0.97
Internationals,15,6,9,40.0%,16-21,43.2%,173-182,48.7%,1-4,20.0%,15,56.6%,41.7%,1.4%,10.2%,68.3%,59.0%,39.1%,52.6%,46.0%,49.3%,0.97
Quarter-finals,2,0,2,0.0%,1-4,20.0%,13-28,31.7%,0-0,-,2,38.1%,25.0%,1.3%,10.5%,65.8%,51.0%,38.5%,46.7%,42.4%,44.6%,0.80
vs Righties,23,10,13,43.5%,26-31,45.6%,265-286,48.1%,3-5,37.5%,23,56.3%,39.9%,1.8%,8.4%,68.4%,58.3%,41.1%,52.9%,45.3%,49.1%,0.96
vs Lefties,3,1,2,33.3%,2-5,28.6%,30-36,45.5%,0-1,0.0%,3,54.5%,37.5%,1.4%,15.6%,63.2%,61.2%,34.6%,51.4%,45.0%,48.0%,0.93
vs Top 10,1,1,0,100.0%,2-0,100.0%,12-6,66.7%,0-0,-,1,55.6%,11.1%,14.8%,4.9%,65.6%,62.5%,33.3%,52.5%,33.3%,43.5%,0.70
