Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,10,7,3,70.0%,15-9,62.5%,120-95,55.8%,0-1,0.0%,10,57.9%,54.2%,1.2%,9.2%,65.0%,60.5%,41.8%,53.9%,51.3%,52.5%,1.11,W (W50 Monastir)
2025,54,37,17,68.5%,83-43,65.9%,649-490,57.0%,3-7,30.0%,54,57.4%,57.0%,0.6%,8.7%,69.3%,58.7%,38.6%,52.5%,53.2%,52.9%,1.12,W (2x)
2024,60,48,12,80.0%,99-27,78.6%,705-409,63.3%,8-0,100.0%,0,,,,,,,,,,,,W (5x)
2023,31,17,14,54.8%,39-28,58.2%,330-273,54.7%,4-1,80.0%,0,,,,,,,,,,,,F (W25 La Marsa)
2022,10,5,5,50.0%,12-11,52.2%,113-110,50.7%,0-1,0.0%,6,52.9%,45.8%,0.7%,13.3%,60.9%,58.6%,36.1%,49.8%,48.9%,49.4%,0.97,QF (2x)
2021,14,6,8,42.9%,15-19,44.1%,155-165,48.4%,0-3,0.0%,1,54.5%,30.0%,0.0%,13.3%,57.8%,61.5%,34.2%,50.0%,41.3%,46.1%,0.83,SF (W100+H Dubai)
2020,17,8,9,47.1%,21-19,52.5%,191-181,51.3%,2-1,66.7%,1,33.3%,40.0%,1.7%,5.0%,75.0%,42.2%,40.0%,41.7%,47.7%,45.2%,0.82,SF (W15 Sharm El Sheikh)
2019,47,29,18,61.7%,63-47,57.3%,525-482,52.1%,7-4,63.6%,0,,,,,,,,,,,,F (3x)
2018,33,20,13,60.6%,46-27,63.0%,364-293,55.4%,3-2,60.0%,0,,,,,,,,,,,,W (Guiyang $25K)
2017,27,14,13,51.9%,33-30,52.4%,288-275,51.2%,1-3,25.0%,0,,,,,,,,,,,,SF (2x)
2016,47,34,13,72.3%,71-37,65.7%,554-438,55.8%,3-5,37.5%,0,,,,,,,,,,,,W (2x)
2015,19,14,5,73.7%,28-13,68.3%,210-177,54.3%,2-0,100.0%,0,,,,,,,,,,,,W (2x)
2014,8,6,2,75.0%,12-6,66.7%,90-70,56.3%,1-0,100.0%,0,,,,,,,,,,,,W (Telavi 10K)
2013,1,0,1,0.0%,0-2,0.0%,7-12,36.8%,0-0,-,0,,,,,,,,,,,,R32 (Astana 10K)
Career,378,245,133,64.8%,537-318,62.8%,4301-3470,55.3%,34-28,54.8%,72,56.7%,54.9%,0.7%,9.2%,67.8%,58.7%,38.7%,52.3%,52.2%,52.3%,1.09,
