Date,Tournament,Surface,Rd,,Score
28-Sep-1970,San Francisco,Hard,F,Hunt / Kristy Pigeon [USA] d. (4) Judy Tegart [AUS] / Patti Hogan [USA],6-2 6-3
07-Sep-1970,Pensacola,Clay,F,Helen Gourlay [AUS] / Patricia Walkden [RSA] d. Hunt / Stephanie Defina [USA],6-2 7-5
03-Aug-1970,Senigallia,Clay,F,Hunt / Ana Maria Arias [CHI] d. Maria Eugenia Guzman [ECU] / Maria Teresa Nasuelli [ITA],6-0 6-0
30-Sep-1969,Berkeley,Hard,F,Hunt / Margaret Court [AUS] d. Kerry Harris [AUS] / Winnie Shaw [GBR],6-3 6-4
11-Aug-1969,Haverford,Grass,F,(1) Margaret Court [AUS] / Virginia Wade [GBR] d. Hunt / Gail Sherriff [FRA],6-3 6-0
23-Nov-1968,Adelaide,Grass,F,Karen Krantzcke / Kerry Reid [AUS] d. Hunt / Judy Tegart [AUS],6-1 6-2
02-Sep-1968,Mamaia,Clay,F,Hunt / Kerry Harris [AUS] d. Mariana Ciogolea / Eleanora Dumitrescu [ROU],6-1 6-3
12-Aug-1968,Moscow Intl,Clay,F,Marina Chuvirina / Olga Morozova [URS] d. Hunt / Kerry Harris [AUS],6-2 6-3
05-Nov-1966,Perth Spring,,F,Hunt / Vicki Lancaster Kerr [AUS] d. Alison Mckenzie / B Maddison [AUS],6-1 6-4
