Date,Tournament,Surface,Rd,,Score
14-Jul-1969,Montana,Clay,F,Esme Emmanuel [RSA] / Stepan Koudelka [TCH] d. Hunt / Giuseppe Merlo [ITA],6-2 6-4
02-Sep-1968,Mamaia,Clay,F,Hunt / Ion Tiriac [ROU] d. Kerry Harris / Bob Giltinan [AUS],14-14 RET
03-Jan-1966,Perth,Grass,F,Judy Tegart / Tony Roche [AUS] d. Hunt / Tom Okker [NED],9-7 6-3
