Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Australian Open R64,L vs Sinner,64% (7/11),0% (0/3),0/0,0/0,64% (9/14),0/3,0/1,- (0/0),- (0/0)
2025 Almaty SF,L vs Medvedev,61% (11/18),0% (0/1),1/2,0/0,67% (6/9),3/5,1/2,67% (6/9),44% (4/9)
2025 Canada R64,L vs Musetti,86% (6/7),0% (0/2),0/0,0/0,67% (6/9),0/2,0/1,- (0/0),- (0/0)
2024 Basel R32,L vs Mpetshi Perricard,60% (9/15),- (0/0),0/0,0/0,75% (3/4),1/3,1/2,40% (2/5),33% (2/6)
2024 US Open R128,L vs Cobolli,52% (13/25),25% (2/8),1/2,0/0,40% (4/10),3/6,0/1,- (0/0),- (0/0)
2024 Wimbledon R128,L vs De Minaur,47% (15/32),43% (3/7),0/1,0/0,84% (16/19),3/6,2/3,36% (5/14),20% (3/15)
2024 Halle R16,L vs Hurkacz,71% (10/14),0% (0/1),0/0,0/0,75% (3/4),0/2,0/1,60% (3/5),0% (0/5)
2023 Playford CH F,W vs Wong,79% (11/14),38% (3/8),2/5,1/3,89% (8/9),0/0,0/0,- (0/0),- (0/0)
2023 US Open R128,L vs Meligeni Alves,57% (12/21),9% (1/11),0/3,0/0,63% (5/8),4/7,0/1,42% (5/12),50% (6/12)
2022 US Open R64,L vs Evans,48% (13/27),100% (2/2),1/1,0/0,65% (11/17),1/4,0/1,- (0/0),- (0/0)
2022 US Open R128,W vs Oconnell,67% (18/27),57% (4/7),3/3,1/1,50% (1/2),0/1,0/0,100% (3/3),100% (4/4)
2022 Winston-Salem R32,L vs Cressy,55% (6/11),- (0/0),0/0,0/0,40% (2/5),2/4,0/1,- (0/0),- (0/0)
2022 Wimbledon R128,L vs Murray,59% (13/22),100% (2/2),1/1,0/0,55% (6/11),0/3,0/1,- (0/0),- (0/0)
2021 Paris QF,L vs Hurkacz,60% (12/20),33% (1/3),1/2,0/0,67% (8/12),2/4,2/3,80% (4/5),50% (3/6)
2021 Nur-Sultan F,L vs Kwon,80% (8/10),100% (1/1),0/3,0/0,67% (4/6),2/4,2/3,57% (4/7),29% (2/7)
2021 US Open R128,L vs Martinez,70% (19/27),43% (3/7),2/7,0/5,58% (7/12),3/6,3/4,63% (5/8),25% (2/8)
2021 Wimbledon R32,L vs Sonego,79% (11/14),0% (0/1),0/0,0/0,50% (3/6),3/6,3/4,- (0/0),- (0/0)
2021 Wimbledon R64,W vs Querrey,91% (20/22),42% (5/12),3/4,1/1,88% (7/8),2/3,0/0,50% (3/6),20% (1/5)
2021 Wimbledon R128,W vs Albot,60% (12/20),46% (6/13),3/8,1/4,83% (10/12),0/0,0/0,- (0/0),- (0/0)
2021 Roland Garros R64,L vs Berankis,82% (14/17),38% (3/8),1/3,0/0,71% (12/17),1/4,1/2,80% (4/5),0% (0/6)
2026 (1 matches),,63.6%,0.0%,-,-,64.3%,0.0%,0.0%,-,-
2025 (2 matches),,68.0%,0.0%,50.0%,-,66.7%,42.9%,33.3%,66.7%,44.4%
2024 (4 matches),,54.7%,31.3%,33.3%,-,70.3%,41.2%,42.9%,41.7%,19.2%
2023 (2 matches),,65.7%,21.1%,25.0%,33.3%,76.5%,57.1%,0.0%,41.7%,50.0%
2022 (4 matches),,57.5%,72.7%,100.0%,100.0%,57.1%,25.0%,0.0%,100.0%,100.0%
Career (257 matches),,67.0%,38.2%,57.2%,57.0%,65.7%,40.7%,39.3%,63.9%,37.6%
