Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Australian Open R64,L vs Sinner,22,42,0.5,14.2%,27.1%,13,38,0.3,10.7%,31.1%,9.0%,1.6%,1.8,19.4%,11.0%
2025 Almaty SF,L vs Medvedev,35,25,1.4,18.0%,12.9%,23,25,0.9,14.5%,15.7%,8.8%,3.8%,1.8,22.7%,12.4%
2025 Canada Masters R64,L vs Musetti,21,33,0.6,18.1%,28.4%,15,29,0.5,15.0%,29.0%,9.0%,4.0%,1.6,16.4%,10.3%
2024 Basel R32,L vs Mpetshi Perricard,37,13,2.8,27.8%,9.8%,35,10,3.5,33.7%,9.6%,13.5%,2.9%,2.8,40.6%,14.3%
2024 US Open R128,L vs Cobolli,25,40,0.6,10.5%,16.9%,20,33,0.6,9.6%,15.8%,7.7%,1.9%,1.0,18.6%,18.1%
2024 Wimbledon R128,L vs De Minaur,45,65,0.7,15.2%,21.9%,36,61,0.6,13.8%,23.4%,10.0%,1.9%,1.0,16.5%,15.8%
2024 Halle R16,L vs Hurkacz,22,14,1.6,16.3%,10.4%,17,12,1.4,15.3%,10.8%,9.9%,5.4%,2.5,24.4%,9.6%
2023 Playford CH F,W vs Wong,22,17,1.3,14.7%,11.3%,16,17,0.9,11.7%,12.4%,8.8%,2.9%,1.4,24.0%,17.3%
2023 US Open R128,L vs Meligeni Alves,24,34,0.7,11.1%,15.7%,17,31,0.5,9.2%,16.8%,7.1%,0.0%,1.4,19.4%,14.3%
2022 US Open R64,L vs Evans,44,58,0.8,18.3%,24.1%,32,52,0.6,15.6%,25.4%,8.8%,4.9%,0.8,13.7%,16.6%
2022 US Open R128,W vs Oconnell,43,29,1.5,18.9%,12.8%,33,27,1.2,17.0%,13.9%,11.9%,4.1%,1.2,19.4%,16.7%
2022 Winston-Salem R32,L vs Cressy,21,13,1.6,20.0%,12.4%,18,12,1.5,22.2%,14.8%,4.9%,2.5%,1.9,37.1%,20.0%
2022 Wimbledon R128,L vs Murray,47,37,1.3,21.2%,16.7%,37,32,1.2,19.6%,16.9%,14.3%,3.7%,2.5,15.8%,6.3%
2021 Paris Masters QF,L vs Hurkacz,26,41,0.6,13.3%,21.0%,20,40,0.5,11.7%,23.4%,9.4%,2.3%,1.3,21.0%,16.4%
2021 Nur-Sultan F,L vs Kwon,23,22,1.0,17.4%,16.7%,13,20,0.7,11.4%,17.5%,7.0%,4.4%,0.9,15.2%,16.7%
2021 US Open R128,L vs Martinez,72,76,0.9,22.9%,24.2%,55,72,0.8,20.2%,26.5%,12.5%,5.9%,1.3,20.1%,15.6%
2021 Wimbledon R32,L vs Sonego,14,24,0.6,8.8%,15.0%,13,23,0.6,9.4%,16.5%,4.3%,3.6%,1.5,20.0%,13.8%
2021 Wimbledon R64,W vs Querrey,44,19,2.3,18.3%,7.9%,30,16,1.9,15.2%,8.1%,9.1%,5.6%,0.9,15.0%,15.8%
2021 Wimbledon R128,W vs Albot,31,26,1.2,15.5%,13.0%,24,24,1.0,13.2%,13.2%,8.2%,3.8%,0.6,13.5%,22.0%
2021 Roland Garros R64,L vs Berankis,20,41,0.5,8.3%,17.1%,20,41,0.5,9.6%,19.6%,,,1.2,16.3%,13.8%
Career (51 matches),,1743,1978,0.9,15.5%,17.6%,1320,1809,0.7,13.6%,18.7%,6.6%,2.8%,1.2,17.0%,14.4%
