Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
7,Li Tu [AUS],3,4,42.9%,1,0,1,0.0%,2022,2025,7,1.08,9.6%,4.3%,59.6%,76.7%,55.0%,67.9%,34.6%,50.0%,46.4%
6,Jason Kubler [AUS],5,1,83.3%,4,3,1,75.0%,2011,2025,4,1.09,8.7%,3.1%,51.1%,73.8%,51.0%,62.6%,40.9%,59.3%,52.0%
6,Omar Jasika [AUS],6,0,100.0%,1,1,0,100.0%,2014,2025,6,1.67,13.1%,2.7%,60.3%,76.5%,61.0%,70.4%,49.4%,68.8%,50.0%
6,Marc Polmans [AUS],3,3,50.0%,3,2,1,66.7%,2016,2023,6,0.97,9.0%,3.9%,53.3%,69.1%,56.4%,63.2%,35.7%,62.2%,40.5%
6,Jordan Thompson [AUS],3,3,50.0%,1,0,1,0.0%,2013,2018,5,1.00,6.5%,4.3%,45.7%,70.7%,54.9%,62.1%,37.9%,56.7%,36.7%
6,Benjamin Mitchell [AUS],3,3,50.0%,1,1,0,100.0%,2009,2015,4,1.07,13.0%,2.3%,60.9%,75.2%,49.4%,65.1%,37.4%,61.8%,37.8%
5,Alex Bolt [AUS],2,3,40.0%,5,3,2,60.0%,2012,2025,4,0.96,11.7%,3.6%,56.9%,75.6%,62.0%,69.8%,29.1%,61.1%,35.7%
5,Adrian Mannarino [FRA],2,3,40.0%,3,1,2,33.3%,2016,2025,5,0.97,10.5%,2.9%,55.8%,66.7%,55.7%,61.8%,37.0%,58.3%,44.1%
5,Beibit Zhukayev [KAZ],4,1,80.0%,4,3,1,75.0%,2023,2025,5,1.28,9.4%,5.0%,55.8%,77.8%,62.0%,70.8%,37.3%,68.8%,33.3%
5,Yasutaka Uchiyama [JPN],3,2,60.0%,5,3,2,60.0%,2019,2024,5,1.07,7.8%,3.2%,57.7%,76.7%,52.0%,66.3%,36.0%,68.0%,32.0%
5,Illya Marchenko [UKR],5,0,100.0%,1,1,0,100.0%,2013,2024,4,1.27,6.8%,3.6%,54.0%,79.1%,50.3%,65.9%,43.3%,69.0%,42.1%
5,Prajnesh Gunneswaran [IND],3,2,60.0%,4,2,2,50.0%,2019,2023,5,1.19,9.8%,2.0%,57.0%,78.4%,53.7%,67.8%,38.5%,66.7%,39.4%
5,Tatsuma Ito [JPN],3,2,60.0%,1,0,1,0.0%,2013,2019,5,1.18,15.2%,1.4%,58.6%,77.6%,52.5%,67.2%,38.5%,65.0%,37.9%
4,Jannik Sinner [ITA],1,3,25.0%,1,0,1,0.0%,2020,2026,4,0.77,5.9%,2.7%,59.6%,68.4%,39.8%,56.9%,33.2%,53.3%,35.7%
4,Taro Daniel [JPN],3,1,75.0%,5,2,3,40.0%,2014,2025,4,1.11,14.0%,5.0%,56.4%,78.8%,51.0%,66.7%,36.9%,75.0%,29.3%
