Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2026 Australian Open R64,L vs Sinner,3.3,3.7,2.8,41.9%,34.4%,22.2%,50.0%,41.2%,23.9%,1.0,1.3,-19.0,-22.1
2025 Almaty SF,L vs Medvedev,4.2,5.4,3.0,51.6%,35.3%,37.5%,22.7%,47.6%,41.5%,3.0,2.1,-4.0,-4.2
2025 Canada R64,L vs Musetti,2.9,3.1,2.7,41.0%,45.5%,42.9%,50.0%,60.2%,10.2%,-2.5,-3.7,-4.5,-10.2
2024 Basel R32,L vs Mpetshi Perricard,2.8,3.1,2.5,40.8%,66.7%,75.0%,14.3%,58.1%,19.2%,10.5,16.2,2.0,4.9
2024 Halle R16,L vs Hurkacz,2.9,3.3,2.3,41.0%,48.1%,50.0%,75.0%,50.8%,26.2%,0.5,1.0,3.0,6.7
2023 Playford CH F,W vs Wong,5.2,5.4,4.9,52.8%,65.6%,40.9%,45.8%,51.2%,35.3%,5.0,3.5,7.5,7.7
2022 Winston Salem R32,L vs Cressy,3.4,5.0,1.4,43.8%,30.8%,100.0%,30.0%,60.3%,19.2%,-5.5,-7.4,0.0,0.0
2021 Paris QF,L vs Hurkacz,4.6,5.1,3.9,46.4%,46.7%,42.1%,47.6%,42.6%,42.0%,2.5,2.0,-2.0,-1.7
2021 Nur Sultan F,L vs Kwon,4.0,4.1,3.8,53.1%,32.0%,53.3%,36.4%,60.3%,27.7%,2.5,2.3,-1.5,-2.6
2020 Pune SF,L vs Gerasimov,3.4,3.8,2.9,44.2%,46.4%,63.6%,22.2%,48.3%,28.3%,-3.5,-4.9,-2.5,-4.0
2019 Playford CH F,W vs Uchiyama,3.9,3.9,3.9,56.2%,57.1%,68.8%,36.4%,52.7%,26.0%,6.0,6.7,4.5,5.9
2018 Wimbledon R128,L vs Zverev,3.1,3.4,2.6,36.6%,26.5%,50.0%,66.7%,43.8%,29.5%,-4.0,-6.6,-10.0,-15.6
2015 Ho Chi Minh City CH R16,W vs Singh,3.0,2.6,3.4,65.5%,72.2%,62.5%,100.0%,41.1%,33.9%,13.0,39.4,4.0,10.8
2014 Charlottesville CH F,W vs Broady,4.3,3.5,4.9,58.8%,52.2%,40.0%,50.0%,41.6%,17.0%,13.5,11.3,1.0,0.6
2014 Australian Open R128,L vs Federer,3.0,3.3,2.7,44.5%,38.9%,44.4%,50.0%,55.2%,7.7%,2.0,2.4,-6.5,-9.3
Career (15 matches),,3.7,4.0,3.3,47.2%,46.2%,48.3%,40.3%,49.2%,28.3%,2.9,3.4,-1.9,-2.6
