Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2024 US Open R64,L vs Comesana,104.4,111.5,10.0,116.8,108.1,130,93,93.1,6.6,95.4,92.5,121,67
2024 US Open R128,W vs Monteiro,108.1,114.3,6.4,118.4,110.4,124,102,97.2,3.9,102.0,96.7,104,89
2024 Wimbledon R16,L vs Alcaraz,108.3,115.8,9.5,120.5,112.0,129,96,93.9,2.9,93.3,,99,89
2024 Wimbledon R32,W vs Nakashima,106.0,113.2,7.8,117.0,107.8,126,92,94.1,4.6,91.1,92.0,101,77
2024 Wimbledon R64,W vs Van De Zandschulp,108.6,116.7,7.1,120.5,111.0,128,102,95.6,3.8,94.1,99.0,102,86
2023 US Open R128,L vs Berrettini,108.9,117.8,5.7,119.3,,125,108,92.8,2.5,94.0,,97,90
2022 US Open R128,L vs Bonzi,100.7,109.6,9.0,114.2,102.6,123,83,87.2,5.3,87.0,91.5,99,72
2022 Wimbledon R32,L vs Goffin,107.2,114.9,8.9,120.2,111.0,128,91,94.1,3.3,94.9,93.6,102,88
2022 Wimbledon R64,W vs Ruud,107.3,113.4,7.9,117.9,105.6,124,94,92.8,3.6,93.4,90.3,100,85
2021 US Open R128,L vs Gojowczyk,101.4,109.0,16.0,113.5,104.3,126,62,89.4,10.4,88.6,62.0,101,62
2021 Wimbledon R128,L vs Kyrgios,109.3,116.5,7.9,120.3,108.9,129,98,93.9,4.3,90.7,99.0,106,83
2020 US Open R64,L vs Berrettini,106.6,113.8,12.9,122.0,111.2,129,67,92.3,6.7,90.7,94.7,102,69
2019 Wimbledon R16,L vs Djokovic,104.6,112.6,7.8,116.8,108.4,131,100,91.9,4.5,84.0,,100,84
2019 Wimbledon R32,W vs Auger Aliassime,107.9,114.9,7.6,118.4,112.3,128,100,95.2,4.4,93.8,97.3,106,87
2019 Wimbledon R128,W vs Monfils,104.8,111.4,8.8,116.0,105.5,128,93,94.2,4.6,95.3,91.7,105,81
2019 Roland Garros R128,L vs Popyrin,108.8,114.6,7.7,,,129,93,98.0,4.0,,,106,90
2018 US Open R64,L vs Wawrinka,101.2,112.3,8.8,115.8,108.2,130,93,87.4,8.1,88.6,85.5,122,75
Career (17 matches),,105.8,113.4,9.0,117.7,108.3,131,62,92.7,5.1,92.2,92.4,122,62
