Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2026 Dubai R32,W vs Tsitsipas,1.42,1.62,47.5,2.3,9.1%,66.7%,12.9%,83.9%,32.3%,24.0%
2026 Rotterdam SF,L vs De Minaur,0.61,0.69,47.5,2.2,0.0%,70.4%,0.0%,64.0%,43.6%,29.7%
2026 Rotterdam R32,W vs Medvedev,1.15,1.21,63.9,3.3,3.8%,73.1%,6.5%,63.0%,34.0%,32.7%
2026 Adelaide F,L vs Machac,0.96,0.80,61.0,3.1,4.0%,54.0%,12.8%,70.2%,26.9%,37.0%
2026 Adelaide QF,W vs Shevchenko,0.95,2.59,36.6,2.0,4.3%,78.3%,28.6%,81.0%,57.1%,55.0%
2025 Stockholm F,L vs Ruud,0.77,0.13,30.3,2.1,11.5%,53.8%,8.7%,56.5%,4.8%,11.1%
2025 Miami R64,L vs Fonseca,0.65,0.16,26.3,2.0,10.7%,57.1%,8.0%,64.0%,4.5%,16.7%
2025 Dubai R32,W vs Lehecka,0.91,1.83,44.8,2.2,7.7%,73.1%,18.2%,72.7%,53.6%,55.6%
2025 Marseille F,W vs Medjedovic,1.06,1.48,54.6,2.7,23.5%,76.5%,15.6%,71.9%,35.9%,36.4%
2025 Marseille SF,W vs Bergs,1.20,1.73,49.0,2.2,9.4%,81.3%,7.1%,67.9%,30.0%,42.9%
2025 Marseille QF,W vs Sonego,1.23,1.64,42.3,2.0,6.1%,69.7%,10.0%,76.7%,44.1%,26.7%
2025 Marseille R16,W vs Bublik,1.08,1.34,68.5,2.9,11.4%,71.4%,15.6%,71.9%,37.8%,32.4%
2025 Davis Cup RR,W vs Fonseca,1.22,1.77,46.5,2.2,3.3%,73.3%,6.9%,75.9%,34.3%,39.4%
2025 Australian Open R16,L vs Zverev,1.08,0.65,36.8,2.2,9.4%,49.1%,13.7%,62.7%,28.9%,24.4%
2025 Australian Open R64,W vs Habib,1.31,2.60,20.3,2.0,24.4%,80.5%,20.6%,82.4%,46.8%,26.2%
2024 Paris F,L vs Zverev,0.67,0.18,22.7,2.1,0.0%,40.7%,12.0%,60.0%,5.0%,23.5%
2024 Paris SF,W vs Khachanov,1.03,1.22,69.1,6.3,5.9%,58.8%,14.9%,70.2%,40.4%,43.8%
2024 Paris R16,W vs Alcaraz,1.20,1.20,61.9,2.6,10.2%,65.3%,6.4%,68.1%,25.0%,42.9%
2024 Paris R32,W vs Giron,1.65,2.94,27.0,2.0,26.9%,73.1%,9.1%,68.2%,50.0%,54.5%
2024 Basel R32,W vs Kym,0.96,1.51,69.9,2.5,8.0%,70.0%,20.9%,90.7%,33.3%,30.8%
2026 (5 matches),,1.02,1.17,54.4,2.5,4.3%,67.0%,11.2%,71.2%,36.2%,34.5%
2025 (10 matches),,1.08,1.16,42.1,2.2,12.1%,68.0%,12.7%,70.3%,34.3%,31.9%
2024 (33 matches),,1.03,1.12,48.9,2.7,8.9%,64.7%,10.4%,69.4%,34.8%,36.9%
2023 (10 matches),,0.96,1.01,59.9,2.6,8.9%,64.5%,8.8%,67.9%,37.4%,33.8%
2022 (7 matches),,1.03,0.96,43.7,2.9,6.3%,61.3%,7.9%,62.9%,33.1%,37.6%
Career (230 matches),,1.02,1.09,52.5,2.7,7.1%,64.6%,9.0%,66.7%,36.8%,37.2%
