Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2026 Dubai R32,W vs Tsitsipas,27% (3/11),67% (2/3),0/0,18% (2/11),100% (2/2),0/0,0/0,0/0,0/0,0/0
2026 Rotterdam SF,L vs De Minaur,44% (4/9),0% (0/4),0/2,30% (3/10),0% (0/3),0/0,0/0,1/2,0/0,0/1
2026 Rotterdam R32,W vs Medvedev,27% (4/15),25% (1/4),0/1,27% (4/15),75% (3/4),1/1,1/1,1/1,1/1,0/0
2026 Adelaide F,L vs Machac,20% (3/15),33% (1/3),0/3,33% (5/15),20% (1/5),1/1,0/0,0/1,0/0,0/1
2026 Adelaide QF,W vs Shevchenko,57% (4/7),100% (4/4),0/0,25% (2/8),100% (2/2),3/3,1/1,0/0,1/1,0/0
2025 Stockholm F,L vs Ruud,0% (0/9),- (0/0),0/2,38% (3/8),0% (0/3),0/0,0/0,1/2,0/0,1/1
2025 Miami R64,L vs Fonseca,0% (0/9),- (0/0),0/2,30% (3/10),0% (0/3),0/0,0/0,1/2,0/0,0/1
2025 Dubai R32,W vs Lehecka,71% (5/7),80% (4/5),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2025 Marseille F,W vs Medjedovic,27% (3/11),67% (2/3),0/1,18% (2/11),50% (1/2),1/1,0/1,1/1,0/0,0/0
2025 Marseille SF,W vs Bergs,30% (3/10),67% (2/3),0/0,10% (1/10),100% (1/1),0/0,0/0,0/0,0/0,0/0
2025 Marseille QF,W vs Sonego,30% (3/10),67% (2/3),0/0,20% (2/10),100% (2/2),2/2,2/2,0/0,1/1,0/0
2025 Marseille R16,W vs Bublik,18% (2/11),100% (2/2),0/1,9% (1/11),0% (0/1),0/1,0/0,2/2,0/0,0/0
2025 Davis Cup RR,W vs Fonseca,40% (4/10),50% (2/4),0/0,0% (0/11),- (0/0),1/1,1/1,0/0,1/1,0/0
2025 Australian Open R16,L vs Zverev,19% (3/16),67% (2/3),0/5,50% (8/16),25% (2/8),2/2,1/1,0/1,0/0,0/0
2025 Australian Open R64,W vs Habib,29% (4/14),75% (3/4),0/0,0% (0/15),- (0/0),3/3,3/3,0/0,1/1,0/0
2024 Paris F,L vs Zverev,0% (0/8),- (0/0),0/4,50% (4/8),0% (0/4),0/0,0/0,2/2,0/0,1/1
2024 Paris SF,W vs Khachanov,44% (7/16),71% (5/7),2/2,27% (4/15),50% (2/4),4/4,1/1,0/0,0/0,0/0
2024 Paris R16,W vs Alcaraz,21% (3/14),100% (3/3),0/1,14% (2/14),50% (1/2),2/2,1/1,1/1,0/0,0/0
2024 Paris R32,W vs Giron,63% (5/8),80% (4/5),1/1,11% (1/9),0% (0/1),4/4,2/2,0/0,1/1,0/0
2024 Basel R32,W vs Kym,29% (5/17),40% (2/5),0/0,6% (1/17),100% (1/1),1/1,1/1,2/2,0/0,0/0
2026 (5 matches),,31.6%,44.4%,0.0%,27.1%,50.0%,100.0%,100.0%,50.0%,100.0%,0.0%
2025 (10 matches),,25.2%,70.4%,0.0%,19.1%,33.3%,92.9%,90.0%,62.5%,100.0%,50.0%
2024 (33 matches),,29.9%,68.2%,11.9%,25.1%,42.2%,86.3%,96.8%,87.9%,100.0%,85.7%
2023 (10 matches),,36.6%,51.1%,25.0%,29.7%,31.6%,85.0%,100.0%,84.6%,100.0%,71.4%
2022 (7 matches),,31.0%,62.9%,9.1%,34.8%,37.5%,85.0%,81.8%,57.1%,100.0%,50.0%
Career (230 matches),,33.6%,65.0%,19.8%,28.0%,39.2%,84.7%,88.9%,85.4%,84.4%,78.6%
