Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2026 Dubai R32,W vs Tsitsipas,65% (11/17),40% (2/5),2/3,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2026 Rotterdam SF,L vs De Minaur,70% (7/10),0% (0/10),0/0,0/0,25% (1/4),1/3,0/1,- (0/0),- (0/0)
2026 Rotterdam R32,W vs Medvedev,64% (14/22),20% (1/5),2/4,1/2,88% (7/8),1/2,0/0,80% (4/5),50% (3/6)
2026 Adelaide F,L vs Machac,79% (11/14),25% (1/4),1/1,0/0,67% (8/12),0/2,0/1,80% (4/5),75% (3/4)
2026 Adelaide QF,W vs Shevchenko,100% (8/8),57% (4/7),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2025 Stockholm F,L vs Ruud,71% (5/7),- (0/0),0/0,0/0,50% (3/6),2/4,1/2,- (0/0),- (0/0)
2025 Miami R64,L vs Fonseca,58% (7/12),- (0/0),0/0,0/0,40% (2/5),2/4,2/3,- (0/0),- (0/0)
2025 Dubai R32,W vs Lehecka,89% (8/9),40% (4/10),2/2,1/1,100% (2/2),0/0,0/0,- (0/0),- (0/0)
2025 Marseille F,W vs Medjedovic,77% (10/13),29% (2/7),2/2,1/1,50% (1/2),1/1,0/0,83% (5/6),40% (2/5)
2025 Marseille SF,W vs Bergs,63% (10/16),33% (2/6),2/4,1/2,100% (1/1),0/0,0/0,- (0/0),- (0/0)
2025 Marseille QF,W vs Sonego,71% (10/14),33% (2/6),2/2,1/1,100% (3/3),0/0,0/0,- (0/0),- (0/0)
2025 Marseille R16,W vs Bublik,91% (10/11),50% (2/4),2/6,1/3,50% (1/2),0/0,0/0,63% (5/8),50% (4/8)
2025 Davis Cup RR,W vs Fonseca,69% (11/16),29% (2/7),2/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2025 Australian Open R16,L vs Zverev,56% (10/18),29% (2/7),1/2,0/0,63% (10/16),2/5,0/1,- (0/0),- (0/0)
2025 Australian Open R64,W vs Habib,83% (15/18),30% (3/10),3/4,1/2,- (0/0),0/0,0/0,- (0/0),- (0/0)
2024 Paris F,L vs Zverev,44% (4/9),- (0/0),0/0,0/0,33% (2/6),0/2,0/1,- (0/0),- (0/0)
2024 Paris SF,W vs Khachanov,72% (13/18),50% (5/10),2/4,1/1,50% (2/4),1/2,0/0,43% (3/7),43% (3/7)
2024 Paris R16,W vs Alcaraz,57% (13/23),50% (3/6),2/3,1/2,75% (3/4),0/1,0/0,- (0/0),- (0/0)
2024 Paris R32,W vs Giron,80% (8/10),80% (4/5),2/2,1/1,0% (0/1),0/0,0/0,- (0/0),- (0/0)
2024 Basel R32,W vs Kym,94% (17/18),22% (2/9),2/5,1/1,100% (1/1),0/1,0/0,67% (4/6),17% (1/6)
2026 (5 matches),,71.8%,25.8%,70.0%,75.0%,73.3%,28.6%,0.0%,80.0%,60.0%
2025 (10 matches),,71.6%,33.3%,61.5%,58.3%,62.2%,50.0%,50.0%,71.4%,46.2%
2024 (33 matches),,67.5%,40.4%,53.1%,54.1%,62.5%,41.5%,40.9%,58.7%,40.9%
2023 (10 matches),,67.1%,33.3%,65.0%,80.0%,59.4%,31.6%,40.0%,78.6%,33.3%
2022 (7 matches),,60.0%,43.1%,55.0%,50.0%,59.7%,31.6%,33.3%,50.0%,10.0%
Career (230 matches),,66.7%,38.1%,55.4%,53.8%,63.1%,46.3%,45.7%,64.2%,36.1%
