Match,Result,SnV Freq,SnV W%,Net Freq,Net W%,FH: Wnr%,DTL Wnr%,IO Wnr%,BH: Wnr%,DTL Wnr%,Drop: Freq,Wnr%,RallyAgg,ReturnAgg
2026 Dubai R32,W vs Tsitsipas,0.0%,-,3.3%,75.0%,14.0%,14.3%,30.0%,10.9%,21.4%,0.0%,-,-12,-34
2026 Rotterdam SF,L vs De Minaur,0.0%,-,10.2%,84.6%,11.2%,28.0%,5.9%,5.5%,13.6%,0.3%,100.0%,15,13
2026 Rotterdam R32,W vs Medvedev,1.1%,0.0%,11.5%,65.2%,12.0%,23.3%,15.0%,15.6%,31.3%,0.6%,0.0%,19,8
2026 Adelaide F,L vs Machac,2.2%,100.0%,8.7%,76.5%,20.2%,27.3%,14.3%,11.6%,33.3%,0.3%,100.0%,40,34
2026 Adelaide QF,W vs Shevchenko,2.7%,100.0%,9.4%,62.5%,26.2%,16.7%,0.0%,22.9%,18.2%,0.0%,-,58,33
2025 Stockholm F,L vs Ruud,2.3%,0.0%,11.4%,30.0%,3.6%,14.3%,0.0%,7.7%,15.4%,0.0%,-,-57,-51
2025 Miami R64,L vs Fonseca,0.0%,-,3.2%,66.7%,12.9%,30.0%,16.7%,15.4%,20.0%,0.0%,-,18,-5
2025 Dubai R32,W vs Lehecka,0.0%,-,8.7%,77.8%,14.8%,20.7%,12.5%,25.8%,37.5%,0.0%,-,42,3
2025 Marseille F,W vs Medjedovic,1.9%,0.0%,5.8%,50.0%,11.6%,18.2%,0.0%,7.7%,25.0%,0.7%,100.0%,54,14
2025 Marseille SF,W vs Bergs,1.8%,0.0%,3.4%,50.0%,19.0%,40.0%,14.3%,9.1%,10.0%,0.0%,-,2,-16
2025 Marseille QF,W vs Sonego,0.0%,-,9.4%,75.0%,17.4%,17.4%,0.0%,11.3%,0.0%,0.0%,-,103,29
2025 Marseille R16,W vs Bublik,1.7%,100.0%,12.3%,35.3%,15.4%,16.7%,14.3%,13.9%,16.7%,0.0%,-,50,-14
2025 Davis Cup Qualifiers RR,W vs Fonseca,0.0%,-,2.4%,100.0%,21.9%,28.6%,8.3%,9.3%,0.0%,0.0%,-,92,24
2025 Australian Open R16,L vs Zverev,0.0%,-,3.2%,50.0%,10.3%,14.3%,14.3%,6.0%,5.9%,1.6%,25.0%,-25,-51
2025 Australian Open R64,W vs Habib,0.0%,-,6.1%,70.0%,26.9%,26.3%,20.0%,18.0%,14.3%,0.0%,-,95,119
2024 Paris F,L vs Zverev,2.0%,100.0%,7.9%,57.1%,7.5%,0.0%,9.1%,7.1%,0.0%,0.0%,-,-52,-68
2024 Paris SF,W vs Khachanov,0.0%,-,9.6%,68.4%,17.2%,31.6%,0.0%,8.6%,18.8%,0.3%,100.0%,46,45
2024 Paris R16,W vs Alcaraz,0.0%,-,13.5%,60.9%,13.1%,22.6%,7.7%,9.6%,18.2%,0.0%,-,32,57
2024 Paris R32,W vs Giron,0.0%,-,7.3%,100.0%,19.7%,15.0%,50.0%,17.4%,15.8%,0.0%,-,210,132
2024 Basel R32,W vs Kym,2.5%,100.0%,9.4%,73.7%,28.4%,38.1%,9.1%,7.4%,0.0%,0.4%,0.0%,54,81
Career (74 matches),,0.7%,68.6%,8.4%,68.2%,15.4%,22.1%,7.6%,10.7%,18.1%,0.5%,33.3%,24,11
