Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2016 Landisville PA $25K R32,L vs Boulter,0% (0/7),- (0/0),0/4,63% (5/8),0% (0/5),0/0,0/0,0/1,0/0,0/1
2016 Washington Q1,L vs Kuwata,36% (5/14),80% (4/5),1/7,57% (8/14),13% (1/8),2/3,0/0,0/0,0/0,0/0
2016 Jackson MS $25K QF,W vs De Vroome,83% (5/6),100% (5/5),0/0,14% (1/7),100% (1/1),5/5,2/2,0/0,1/1,0/0
2016 Jackson MS $25K R16,W vs Jones,56% (5/9),100% (5/5),2/2,22% (2/9),0% (0/2),4/5,2/2,0/0,1/1,0/0
2016 Jackson MS $25K R32,W vs Scholl,67% (6/9),83% (5/6),0/1,25% (2/8),50% (1/2),2/3,0/0,0/0,0/0,0/0
2016 Hobart R32,L vs Osaka,41% (7/17),43% (3/7),1/4,47% (8/17),50% (4/8),2/3,0/1,3/3,0/0,1/1
2015 Hong Kong R32,L vs Shvedova,20% (2/10),0% (0/2),0/0,30% (3/10),33% (1/3),0/0,0/0,0/2,0/0,0/1
2015 Wuhan Q1,L vs Watson,30% (3/10),100% (3/3),2/5,56% (5/9),0% (0/5),1/2,0/0,0/0,0/0,0/0
2015 Tokyo Q3,L vs Xu,38% (6/16),100% (6/6),2/5,53% (8/15),38% (3/8),2/4,0/1,2/2,0/0,1/1
2015 Tokyo Q2,W vs Ishizu,75% (9/12),89% (8/9),2/3,42% (5/12),20% (1/5),4/7,1/1,0/1,1/1,0/0
2015 Tokyo Q1,W vs Han,46% (6/13),100% (6/6),0/1,33% (4/12),50% (2/4),5/5,1/1,0/1,0/0,0/0
2015 Tokyo R16,L vs Bondarenko,23% (3/13),67% (2/3),0/3,54% (7/13),43% (3/7),2/2,1/1,1/2,0/0,0/1
2015 Tokyo R32,W vs Panova,60% (6/10),83% (5/6),2/2,33% (3/9),33% (1/3),2/3,0/1,0/0,0/1,0/0
2015 US Open R128,L vs Pennetta,25% (3/12),67% (2/3),1/5,73% (8/11),38% (3/8),1/2,1/1,1/1,0/0,0/0
2015 Cincinnati Q1,L vs Shvedova,55% (6/11),67% (4/6),1/4,64% (7/11),14% (1/7),1/4,0/0,2/4,0/0,2/3
2015 Toronto Q2,L vs Watson,42% (5/12),60% (3/5),1/5,50% (6/12),0% (0/6),2/3,1/1,0/1,0/0,0/1
2015 Toronto Q1,W vs El Tabakh,56% (5/9),60% (3/5),0/0,11% (1/9),100% (1/1),3/3,2/2,0/0,1/1,0/0
2015 Washington R32,L vs Broady,12% (2/17),100% (2/2),0/1,19% (3/16),67% (2/3),1/1,0/0,0/0,0/0,0/0
2015 Wimbledon R128,L vs Lisicki,36% (4/11),100% (4/4),2/4,55% (6/11),0% (0/6),4/4,0/0,1/3,0/0,0/1
2015 Eastbourne R64,W vs Davis,55% (6/11),83% (5/6),1/3,42% (5/12),40% (2/5),3/4,1/1,0/0,1/1,0/0
2016 (6 matches),,45.2%,78.6%,22.2%,41.3%,26.9%,78.9%,80.0%,75.0%,100.0%,50.0%
2015 (22 matches),,42.6%,75.7%,34.6%,39.1%,28.3%,75.0%,87.5%,39.1%,85.7%,36.4%
2014 (20 matches),,44.7%,77.1%,36.5%,44.5%,30.4%,76.8%,70.6%,69.6%,42.9%,62.5%
2013 (8 matches),,39.0%,70.0%,33.3%,46.8%,32.4%,75.0%,85.7%,60.0%,100.0%,25.0%
2012 (17 matches),,36.0%,65.8%,24.6%,47.4%,24.7%,65.9%,77.8%,72.4%,0.0%,72.7%
Career (82 matches),,41.9%,74.8%,29.6%,44.0%,28.2%,74.6%,81.7%,61.6%,71.4%,54.1%
