Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,2,0,2,0.0%,1-3,25.0%,17-25,40.5%,1-1,50.0%,2,60.9%,17.4%,6.9%,6.4%,59.0%,69.6%,36.6%,56.1%,35.6%,45.8%,0.81,R32 (Hobart)
2015,33,12,21,36.4%,34-46,42.5%,350-400,46.7%,3-4,42.9%,25,66.4%,25.5%,5.9%,5.2%,59.4%,66.4%,48.3%,59.0%,39.2%,49.0%,0.96,SF (Kuala Lumpur)
2014,16,6,10,37.5%,18-21,46.2%,185-187,49.7%,2-3,40.0%,15,-,-,7.4%,5.2%,58.8%,65.9%,45.2%,57.4%,42.2%,49.6%,0.99,QF (Hong Kong)
2013,6,2,4,33.3%,4-8,33.3%,50-63,44.2%,0-1,0.0%,0,,,,,,,,,,,,QF (Hobart)
2012,31,10,21,32.3%,29-47,38.2%,328-396,45.3%,4-5,44.4%,0,,,,,,,,,,,,QF (Hobart)
2011,55,31,24,56.4%,70-54,56.5%,604-559,51.9%,9-5,64.3%,0,,,,,,,,,,,,W (Hobart)
2010,31,19,12,61.3%,43-27,61.4%,364-292,55.5%,3-5,37.5%,0,,,,,,,,,,,,W (Guangzhou)
2009,23,9,14,39.1%,23-30,43.4%,221-261,45.9%,2-3,40.0%,0,,,,,,,,,,,,QF (Estoril)
2008,8,3,5,37.5%,6-11,35.3%,81-97,45.5%,2-3,40.0%,0,,,,,,,,,,,,SF (Japan Open)
2007,21,6,15,28.6%,17-31,35.4%,190-241,44.1%,0-2,0.0%,0,,,,,,,,,,,,QF (Prague)
2006,20,8,12,40.0%,18-26,40.9%,187-211,47.0%,1-2,33.3%,0,,,,,,,,,,,,QF (Portoroz)
2005,4,2,2,50.0%,4-4,50.0%,34-39,46.6%,1-0,100.0%,0,,,,,,,,,,,,R16 (2x)
2004,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,0,,,,,,,,,,,,R32 (Memphis)
2003,3,2,1,66.7%,4-2,66.7%,32-25,56.1%,0-0,-,0,,,,,,,,,,,,QF (Budapest)
Career,254,110,144,43.3%,271-312,46.5%,2651-2809,48.6%,28-34,45.2%,42,65.8%,24.7%,6.5%,5.3%,59.2%,66.4%,46.5%,58.3%,40.1%,49.1%,0.96,
