Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2015 Roland Garros R128,L vs Hesse,61.0%,68.0%,4.9%,3/1,2.40,2.0%,54.3%,63.2%,2.9%,2.41,3.4%,75.6%,71.0%,7.3%,2.39,0.0%
2015 Dubai R64,L vs Muguruza,47.9%,40.0%,8.2%,3/3,2.99,2.1%,48.8%,35.0%,2.4%,2.78,3.1%,62.5%,46.7%,20.8%,3.41,0.0%
2015 Australian Open R64,L vs Halep,61.5%,43.8%,3.8%,1/1,2.30,10.3%,55.3%,38.1%,0.0%,2.06,22.2%,91.7%,54.5%,16.7%,2.50,0.0%
2015 Brisbane R16,L vs Ivanovic,68.7%,45.7%,16.4%,9/2,-,2.0%,71.1%,33.3%,13.2%,-,3.3%,76.0%,63.2%,24.0%,-,0.0%
2014 Tokyo R16,L vs Wozniacki,78.9%,50.0%,3.5%,2/2,2.60,4.8%,81.6%,43.5%,3.9%,2.69,7.0%,84.8%,64.3%,3.0%,2.40,0.0%
2011 Hobart SF,W vs Koukalova,74.3%,69.2%,5.7%,1/3,2.34,7.1%,75.6%,64.7%,2.2%,2.25,8.3%,81.8%,77.8%,13.6%,2.46,5.6%
Career (6 matches),,66.6%,53.8%,6.8%,61.3%,2.54,4.5%,67.0%,46.4%,4.0%,2.50,6.8%,77.7%,64.8%,12.7%,2.59,0.9%
