Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2016,6,3,3,50.0%,8-6,57.1%,65-55,54.2%,0-1,0.0%,0,,,,,,,,,,,,SF (Jackson MS $25K)
2014,28,20,8,71.4%,42-20,67.7%,328-271,54.8%,5-2,71.4%,0,,,,,,,,,,,,W (2x)
2013,9,6,3,66.7%,13-7,65.0%,99-84,54.1%,1-1,50.0%,0,,,,,,,,,,,,SF (2x)
2010,33,25,8,75.8%,53-21,71.6%,390-298,56.7%,8-1,88.9%,0,,,,,,,,,,,,W (Sydney 25K)
2009,5,3,2,60.0%,7-5,58.3%,59-52,53.2%,0-0,-,0,,,,,,,,,,,,SF (Clearwater FL 50K)
2008,36,29,7,80.6%,61-18,77.2%,434-265,62.1%,3-3,50.0%,0,,,,,,,,,,,,W (4x)
2007,5,3,2,60.0%,6-5,54.5%,48-46,51.1%,0-0,-,0,,,,,,,,,,,,SF (Las Vegas NV 75K)
2006,35,28,7,80.0%,57-18,76.0%,409-280,59.4%,6-3,66.7%,0,,,,,,,,,,,,W (4x)
2005,31,20,11,64.5%,42-23,64.6%,338-260,56.5%,2-5,28.6%,0,,,,,,,,,,,,W (2x)
2004,14,9,5,64.3%,21-13,61.8%,167-147,53.2%,3-1,75.0%,0,,,,,,,,,,,,F (Fukuoka 50K)
2003,20,13,7,65.0%,28-16,63.6%,222-171,56.5%,1-0,100.0%,0,,,,,,,,,,,,W (Rabat 10K)
2001,2,1,1,50.0%,2-2,50.0%,16-19,45.7%,0-0,-,0,,,,,,,,,,,,R16 (Presov 10K)
Career,224,160,64,71.4%,340-154,68.8%,2575-1948,56.9%,29-17,63.0%,0,,,,,,,,,,,,
