Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2021 Wimbledon R128,L vs Pattinama Kerkhove,3.4,3.3,3.6,47.1%,44.4%,46.7%,0.0%,60.1%,27.1%,-6.5,-8.9,2.0,5.0
2021 Australian Open R128,W vs Strycova,4.7,4.2,5.3,52.7%,76.0%,33.3%,66.7%,62.3%,15.1%,11.0,8.1,7.5,10.6
2020 Doha SF,L vs Sabalenka,4.2,4.8,3.7,38.2%,47.2%,38.9%,60.0%,52.8%,23.9%,4.5,4.8,-4.5,-6.8
2020 Doha QF,W vs Bencic,4.5,4.5,4.5,59.2%,51.9%,40.9%,63.2%,60.5%,21.4%,25.0,17.6,7.5,9.4
2020 Australian Open R128,W vs Vondrousova,5.6,5.0,6.2,52.4%,61.4%,48.0%,63.3%,57.3%,15.6%,13.0,6.3,4.0,2.8
2019 Wuhan R16,L vs Svitolina,4.4,4.6,4.0,40.0%,41.4%,47.4%,44.4%,45.5%,13.0%,-3.5,-4.1,-9.0,-9.1
2019 Cincinnati F,L vs Keys,3.7,4.4,2.9,45.0%,48.5%,73.7%,30.0%,63.8%,21.0%,8.5,7.3,6.5,10.2
2019 Cincinnati SF,W vs Barty,4.7,5.2,4.4,59.1%,56.5%,66.7%,50.0%,48.9%,18.8%,10.0,12.5,3.5,4.5
2019 Toronto R16,L vs Halep,5.1,5.0,5.2,36.7%,40.7%,50.0%,46.7%,45.4%,20.2%,-4.5,-4.7,-4.5,-4.5
2019 Madrid R64,W vs Sabalenka,3.6,4.1,3.2,61.3%,42.6%,45.8%,40.0%,41.7%,22.7%,1.0,1.3,10.0,9.3
2018 US Open R128,L vs Williams,3.6,3.3,3.8,51.9%,44.3%,45.0%,37.5%,48.8%,20.7%,7.5,5.5,13.0,10.4
2018 Washington F,W vs Vekic,3.8,3.6,4.1,55.0%,42.6%,53.3%,52.6%,52.0%,22.0%,6.0,4.4,-5.0,-4.2
2018 Indian Wells R64,L vs Sabalenka,3.1,3.3,3.0,47.4%,32.1%,50.0%,33.3%,43.5%,18.9%,1.0,2.0,-3.5,-6.3
2017 Toronto R32,L vs Bellis,4.7,4.3,5.2,45.2%,50.0%,41.2%,41.2%,46.2%,7.7%,-3.5,-2.9,3.0,2.1
2017 Wimbledon QF,L vs Muguruza,5.3,5.7,5.0,42.3%,41.7%,55.6%,56.3%,60.3%,12.0%,-1.5,-1.0,4.5,5.1
2017 Roland Garros R16,L vs Wozniacki,6.2,6.3,6.1,49.1%,43.6%,50.0%,32.3%,57.2%,13.6%,1.5,0.6,-3.5,-2.1
2017 Roland Garros R64,W vs Dodin,3.7,4.1,3.3,53.5%,48.3%,43.5%,45.5%,54.8%,23.2%,12.5,8.3,2.0,1.9
2017 Stuttgart R16,L vs Siegemund,3.9,3.5,4.4,57.7%,34.6%,26.3%,33.3%,62.0%,25.0%,4.0,2.6,-5.0,-6.6
2017 Miami R64,W vs Minella,4.8,4.9,4.6,51.1%,61.8%,63.6%,91.7%,65.9%,16.9%,16.5,13.3,-2.0,-3.4
2017 Indian Wells F,L vs Vesnina,4.0,3.8,4.2,50.7%,49.1%,37.0%,52.2%,43.9%,17.9%,9.5,5.8,12.5,6.9
Career (73 matches),,4.3,4.3,4.4,50.3%,48.1%,48.8%,50.5%,51.9%,15.1%,6.7,4.8,1.4,1.2
