Match,Result,Avg Speed,1st Avg,1st StDev,1st T Avg,1st Wide Avg,Max 1st,Min 1st,2nd Avg,2nd StDev,2nd T Avg,2nd Wide Avg,Max 2nd,Min 2nd
2019 US Open R128,L vs Ahn,86.6,92.0,7.6,99.7,88.4,105,72,75.5,7.1,77.0,79.5,88,66
2019 Roland Garros R128,L vs Kucova,88.7,93.9,8.4,,,106,75,76.1,5.9,,,89,69
2018 US Open R128,L vs Williams,87.1,92.5,8.1,97.7,90.7,108,76,75.8,6.0,,75.5,86,66
2018 Wimbledon R128,L vs Strycova,85.4,87.5,6.9,91.0,85.3,104,72,80.3,5.6,84.0,82.3,88,68
2017 US Open R64,L vs Nara,81.0,83.7,8.3,90.0,83.6,102,65,71.5,4.9,70.5,70.8,81,64
2017 US Open R128,W vs Vondrousova,79.5,82.1,7.8,81.9,85.0,107,66,68.5,4.7,66.5,68.3,82,62
2017 Wimbledon QF,L vs Muguruza,89.9,92.7,6.1,98.3,91.5,103,76,83.0,4.3,81.3,80.0,92,77
2017 Wimbledon R16,W vs Radwanska,87.1,92.1,6.1,97.4,90.4,108,83,75.9,6.5,79.0,84.0,89,66
2017 Wimbledon R32,W vs Hercog,88.0,90.6,5.7,88.0,92.1,106,83,79.9,6.6,88.0,80.0,90,70
2017 Wimbledon R64,W vs Makarova,90.8,95.0,6.8,100.9,92.9,108,82,80.4,5.7,80.0,87.3,89,68
2017 Wimbledon R128,W vs Jabeur,92.1,97.2,4.7,99.5,95.4,107,80,81.1,6.3,82.0,92.0,92,68
2017 Roland Garros R16,L vs Wozniacki,87.6,90.2,6.9,91.9,88.3,104,77,80.4,7.2,78.0,80.3,94,70
2017 Roland Garros R32,W vs Zhang,83.2,85.8,10.4,,,106,63,73.9,7.3,,,88,60
2017 Roland Garros R64,W vs Dodin,90.0,95.0,7.7,,,111,69,79.8,5.6,,,98,72
2017 Roland Garros R128,W vs Mchale,85.7,87.9,11.7,94.0,85.1,111,65,74.8,9.1,95.0,78.0,95,65
2017 Australian Open R16,L vs Pavlyuchenkova,90.0,93.3,8.2,98.4,90.1,110,73,83.1,4.5,83.7,82.8,90,74
2017 Australian Open R32,W vs Jankovic,88.5,94.9,6.6,97.0,91.7,108,82,76.0,5.7,76.7,77.3,86,62
2017 Australian Open R64,W vs Fourlis,84.6,86.9,11.0,93.0,88.3,108,72,76.6,6.6,79.3,71.0,84,62
2016 US Open R64,L vs Wozniacki,88.2,94.4,10.9,100.4,94.3,113,70,77.9,7.3,78.3,80.0,90,62
2016 US Open R128,W vs Schiavone,84.8,88.1,11.5,91.5,89.8,107,66,78.6,8.0,79.0,78.0,92,66
Career (71 matches),,87.9,92.4,7.9,95.2,90.4,113,60,77.9,6.5,80.6,79.2,106,60
