Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
19,Justine Henin [BEL],3,16,15.8%,4,1,3,25.0%,2003,2011,14,0.86,1.4%,3.7%,61.6%,58.9%,46.2%,54.0%,39.4%,56.7%,31.4%
18,Agnieszka Radwanska [POL],14,4,77.8%,5,2,3,40.0%,2007,2017,17,1.10,6.7%,3.7%,64.8%,64.5%,48.7%,59.0%,45.2%,62.3%,45.8%
16,Francesca Schiavone [ITA],10,6,62.5%,3,2,1,66.7%,2003,2016,11,1.05,2.8%,2.6%,68.7%,61.4%,43.4%,55.7%,46.3%,53.7%,40.0%
15,Jelena Jankovic [SRB],7,8,46.7%,4,3,1,75.0%,2006,2017,10,0.98,2.6%,2.6%,61.3%,59.7%,46.8%,54.7%,44.5%,57.9%,33.1%
15,Daniela Hantuchova [SVK],11,4,73.3%,5,3,2,60.0%,2003,2016,8,1.17,9.6%,4.2%,64.4%,72.0%,48.8%,63.7%,42.4%,51.4%,36.9%
14,Caroline Wozniacki [DEN],6,8,42.9%,6,3,3,50.0%,2008,2017,13,0.92,4.1%,3.2%,61.7%,60.0%,44.5%,54.1%,42.3%,52.7%,42.5%
14,Ana Ivanovic [SRB],3,11,21.4%,2,1,1,50.0%,2005,2015,10,0.82,2.5%,3.4%,63.4%,59.4%,40.4%,52.4%,39.0%,43.8%,39.5%
14,Dinara Safina [RUS],6,8,42.9%,2,2,0,100.0%,2000,2009,11,1.02,4.1%,5.8%,60.1%,64.0%,43.7%,55.9%,45.1%,60.4%,41.9%
13,Serena Williams [USA],3,10,23.1%,4,1,3,25.0%,2004,2016,11,0.90,5.2%,4.3%,65.2%,63.7%,42.3%,56.3%,39.4%,52.5%,38.6%
13,Maria Sharapova [RUS],5,8,38.5%,0,0,0,-,2003,2015,11,0.91,2.8%,5.7%,61.0%,61.2%,45.9%,55.2%,40.6%,45.5%,43.9%
12,Vera Zvonareva [RUS],8,4,66.7%,2,1,1,50.0%,2000,2012,5,1.08,3.1%,3.4%,58.0%,64.3%,48.4%,57.6%,45.7%,41.7%,36.2%
11,Victoria Azarenka [BLR],4,7,36.4%,1,0,1,0.0%,2007,2021,11,0.96,5.1%,4.9%,60.6%,60.7%,38.9%,52.1%,46.0%,55.4%,46.2%
11,Venus Williams [USA],5,6,45.5%,2,1,1,50.0%,2003,2018,7,0.97,4.0%,3.7%,64.2%,62.4%,47.3%,57.0%,41.5%,68.8%,38.1%
11,Elena Dementieva [RUS],7,4,63.6%,1,0,1,0.0%,2004,2009,6,1.22,6.0%,3.0%,63.0%,68.0%,47.6%,60.5%,48.2%,51.4%,50.0%
10,Anastasia Pavlyuchenkova [RUS],6,4,60.0%,0,0,0,-,2009,2020,8,1.16,4.9%,3.9%,58.2%,65.5%,46.6%,57.6%,49.1%,46.2%,56.9%
