Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,596,384,212,64.4%,823-531,60.8%,6896-5796,54.3%,79-70,53.0%,442,67.1%,38.8%,4.8%,4.0%,62.8%,65.1%,47.2%,58.5%,45.0%,51.7%,1.08
Clay,251,168,83,66.9%,370-222,62.5%,3053-2478,55.2%,34-25,57.6%,191,67.6%,35.1%,4.0%,3.5%,64.2%,64.1%,48.4%,58.5%,45.9%,52.1%,1.11
Grass,79,49,30,62.0%,113-83,57.7%,985-885,52.7%,14-8,63.6%,71,66.0%,30.5%,5.8%,5.0%,62.5%,66.4%,47.8%,59.4%,43.1%,51.2%,1.06
Carpet,19,10,9,52.6%,21-21,50.0%,198-197,50.1%,3-4,42.9%,6,-,-,5.7%,4.8%,56.9%,69.6%,45.5%,59.2%,38.7%,49.0%,0.95
Grand Slams,223,154,69,69.1%,337-181,65.1%,2711-2119,56.1%,30-19,61.2%,209,63.0%,38.3%,5.2%,3.9%,62.0%,65.4%,48.8%,59.1%,46.6%,52.7%,1.14
Premiers,453,295,158,65.1%,626-415,60.1%,5290-4501,54.0%,64-53,54.7%,325,68.3%,36.0%,4.5%,3.9%,63.0%,65.3%,47.3%,58.6%,44.3%,51.4%,1.07
Internationals,117,78,39,66.7%,167-98,63.0%,1386-1121,55.3%,18-13,58.1%,72,67.2%,39.2%,4.5%,4.2%,64.6%,64.3%,46.7%,58.1%,46.3%,52.1%,1.11
Finals,42,18,24,42.9%,42-55,43.3%,441-481,47.8%,5-4,55.6%,28,53.8%,34.0%,3.1%,3.5%,66.4%,60.9%,44.4%,55.3%,42.4%,48.9%,0.95
Semi-finals,73,42,31,57.5%,97-75,56.4%,871-763,53.3%,10-11,47.6%,51,73.0%,34.3%,4.4%,3.8%,63.0%,63.4%,47.2%,57.4%,44.1%,50.8%,1.04
Quarter-finals,126,72,54,57.1%,159-127,55.6%,1406-1330,51.4%,23-14,62.2%,93,67.0%,33.1%,4.5%,3.8%,62.3%,64.6%,47.5%,58.1%,42.8%,50.4%,1.02
vs Righties,873,562,311,64.4%,1222-796,60.6%,10260-8651,54.3%,123-96,56.2%,654,67.2%,36.3%,4.7%,4.0%,63.0%,64.9%,47.5%,58.5%,45.1%,51.7%,1.09
vs Lefties,69,46,23,66.7%,99-60,62.3%,832-687,54.8%,7-11,38.9%,55,66.0%,42.1%,4.4%,3.8%,64.2%,65.5%,48.4%,59.4%,44.4%,51.8%,1.09
vs Top 10,164,63,101,38.4%,162-231,41.2%,1736-1991,46.6%,18-24,42.9%,132,62.3%,30.7%,4.0%,3.8%,63.7%,62.7%,44.8%,56.2%,41.6%,48.9%,0.95
