Match,Result,Winners,UFEs,Ratio,Wnr/Pt,UFE/Pt,RallyWinners,RallyUFEs,RallyRatio,Rally Wnr/Pt,Rally UFE/Pt,FH Wnr/Pt,BH Wnr/Pt,vs Ratio,vs Wnr/Pt,vs UFE/Pt
2026 Miami R128,W vs Volynets,29,28,1.0,26.1%,25.2%,27,28,1.0,25.7%,26.7%,16.2%,7.6%,0.5,9.9%,19.8%
2026 Doha R32,L vs Muchova,17,21,0.8,16.3%,20.2%,15,17,0.9,15.5%,17.5%,10.3%,5.2%,0.8,9.6%,12.5%
2026 Australian Open R32,L vs Rybakina,15,29,0.5,12.6%,24.4%,11,21,0.5,10.8%,20.6%,5.9%,4.9%,1.0,16.0%,16.8%
2026 Australian Open R128,W vs Joint,24,33,0.7,16.9%,23.2%,18,27,0.7,15.1%,22.7%,8.4%,3.4%,0.7,14.1%,19.7%
2026 Adelaide R16,L vs Keys,12,19,0.6,10.1%,16.0%,11,17,0.6,10.6%,16.3%,5.8%,4.8%,1.2,24.4%,21.0%
2025 Osaka F,L vs Fernandez,25,32,0.8,15.4%,19.8%,25,28,0.9,16.3%,18.3%,9.8%,5.9%,1.3,17.3%,13.0%
2025 Osaka SF,W vs Cristian,28,48,0.6,14.5%,24.9%,25,45,0.6,14.0%,25.3%,8.4%,5.1%,0.3,8.3%,28.0%
2025 Osaka QF,W vs Danilovic,23,37,0.6,14.4%,23.1%,20,30,0.7,13.6%,20.4%,8.2%,4.8%,0.5,11.9%,26.3%
2025 Osaka R16,W vs Mertens,16,19,0.8,16.2%,19.2%,13,17,0.8,14.4%,18.9%,5.6%,7.8%,0.4,11.1%,28.3%
2025 Osaka R32,W vs Eala,33,21,1.6,27.0%,17.2%,30,18,1.7,26.8%,16.1%,17.9%,8.9%,0.7,12.3%,17.2%
2025 US Open R64,L vs Rybakina,14,40,0.4,9.7%,27.8%,12,33,0.4,9.3%,25.6%,4.7%,4.7%,0.5,12.5%,26.4%
2025 US Open R128,W vs Bronzetti,35,52,0.7,19.7%,29.2%,30,50,0.6,18.6%,31.1%,13.0%,5.0%,0.3,6.2%,19.1%
2025 Prague SF,L vs Bouzkova,18,33,0.5,13.6%,25.0%,17,29,0.6,14.0%,24.0%,8.3%,5.8%,0.3,6.1%,18.9%
2025 Prague R16,W vs Sramkova,16,50,0.3,9.0%,28.1%,15,48,0.3,9.1%,29.1%,5.5%,3.6%,0.3,10.7%,32.6%
2025 Prague R32,W vs Ito,14,17,0.8,15.2%,18.5%,11,15,0.7,13.3%,18.1%,7.2%,6.0%,0.4,9.8%,26.1%
2025 Roland Garros R64,L vs Gauff,15,33,0.5,13.5%,29.7%,13,30,0.4,13.3%,30.6%,7.1%,6.1%,0.5,9.9%,21.6%
Career (16 matches),,334,512,0.7,15.4%,23.6%,293,453,0.6,14.9%,23.1%,8.9%,5.4%,0.5,11.7%,22.0%
