Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,34,28,6,82.4%,60-19,75.9%,435-259,62.7%,5-4,55.6%,29,74.4%,50.7%,3.2%,3.0%,62.9%,66.0%,49.8%,60.0%,50.5%,55.2%,1.26,W (4x)
2024,43,38,5,88.4%,78-15,83.9%,528-282,65.2%,4-1,80.0%,0,,,,,,,,,,,,W (5x)
2023,11,8,3,72.7%,14-8,63.6%,109-88,55.3%,2-0,100.0%,0,,,,,,,,,,,,SF (W60 Ricany)
2022,1,0,1,0.0%,1-2,33.3%,10-15,40.0%,0-0,-,0,,,,,,,,,,,,R64 (W60 Prague)
2021,1,0,1,0.0%,0-2,0.0%,8-12,40.0%,0-0,-,0,,,,,,,,,,,,R32 (W25 Jablonec nad Nisou)
Career,90,74,16,82.2%,153-46,76.9%,1090-656,62.4%,11-5,68.8%,29,74.4%,50.7%,3.2%,3.0%,62.9%,66.0%,49.8%,60.0%,50.5%,55.2%,1.26,
