Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2019 Busan CH R32,L vs Baghdatis,31% (4/13),100% (4/4),2/7,62% (8/13),13% (1/8),1/3,0/0,1/1,0/0,0/0
2019 Busan CH R64,W vs Song,62% (8/13),50% (4/8),1/2,36% (5/14),40% (2/5),3/3,1/1,0/1,1/1,0/0
2019 Zhuhai CH R32,W vs Brancaccio,45% (5/11),80% (4/5),2/2,18% (2/11),0% (0/2),2/2,0/1,0/0,0/0,0/0
2019 Yokohama CH QF,L vs Sugita,27% (4/15),75% (3/4),0/3,27% (4/15),25% (1/4),2/2,0/0,1/1,0/0,0/0
2019 Yokohama CH R16,W vs Rola,63% (5/8),100% (5/5),1/1,25% (2/8),50% (1/2),4/4,1/1,0/0,1/1,0/0
2019 Bangkok CH SF,L vs Davidovich Fokina,47% (7/15),71% (5/7),1/7,69% (11/16),27% (3/11),2/5,0/0,2/3,0/0,0/1
2019 Bangkok CH QF,W vs Li,63% (5/8),80% (4/5),0/0,13% (1/8),100% (1/1),4/4,2/2,0/0,1/1,0/0
2019 Bangkok CH R16,W vs Aragone,80% (8/10),75% (6/8),2/3,40% (4/10),25% (1/4),4/6,2/2,1/1,1/1,0/0
2019 Bangkok CH R32,W vs Couacaud,67% (6/9),100% (6/6),2/2,25% (2/8),0% (0/2),4/5,1/2,0/0,0/1,0/0
2019 Bangkok CH F,L vs Laaksonen,0% (0/9),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,2/2,0/0,1/1
2019 Bangkok CH QF,W vs Kamke,25% (3/12),100% (3/3),0/2,46% (6/13),50% (3/6),3/3,2/2,0/1,1/1,0/0
2019 Bangkok CH R16,W vs Purcell,63% (5/8),80% (4/5),0/0,13% (1/8),100% (1/1),2/2,0/0,0/0,0/0,0/0
2019 Bangkok CH R32,W vs Grigelis,54% (7/13),86% (6/7),1/1,23% (3/13),67% (2/3),5/5,2/2,0/0,1/1,0/0
2019 Launceston CH SF,L vs Harris,33% (3/9),33% (1/3),0/3,56% (5/9),20% (1/5),0/1,0/0,1/2,0/0,1/1
2019 Launceston CH QF,W vs Purcell,42% (5/12),60% (3/5),0/2,17% (2/12),0% (0/2),3/3,1/1,2/2,1/1,0/0
2019 Launceston CH R32,W vs Harris,75% (6/8),67% (4/6),0/1,33% (3/9),67% (2/3),4/4,2/3,0/0,1/1,0/0
2019 Burnie CH R32,L vs Majchrzak,15% (2/13),100% (2/2),0/4,54% (7/13),29% (2/7),1/2,1/1,0/1,0/0,0/0
2019 Burnie CH R64,W vs Lamasine,57% (8/14),100% (8/8),2/3,38% (5/13),40% (2/5),5/6,1/1,0/0,0/0,0/0
2018 Newport QF,L vs Johnson,11% (1/9),0% (0/1),0/2,50% (4/8),25% (1/4),0/0,0/0,1/2,0/0,1/1
2018 Newport R16,W vs Karlovic,38% (6/16),67% (4/6),0/2,19% (3/16),33% (1/3),2/3,0/0,2/2,0/0,0/0
2019 (18 matches),,45.5%,79.1%,30.4%,36.6%,31.1%,81.7%,84.2%,66.7%,88.9%,66.7%
2018 (26 matches),,39.3%,70.9%,17.4%,44.5%,20.9%,68.1%,65.0%,41.7%,60.0%,27.3%
2017 (45 matches),,37.9%,74.7%,28.2%,32.2%,30.6%,78.3%,82.6%,67.4%,85.7%,53.8%
2016 (55 matches),,43.2%,73.9%,26.9%,35.2%,28.3%,75.6%,75.4%,64.3%,72.4%,76.5%
2015 (30 matches),,38.3%,72.3%,22.5%,33.3%,32.2%,81.5%,80.6%,74.4%,56.3%,58.3%
Career (295 matches),,39.6%,73.6%,24.8%,36.2%,29.0%,77.3%,78.7%,65.6%,77.0%,60.2%
