Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
8,Konstantin Kravchuk [RUS],5,3,62.5%,2,2,0,100.0%,2008,2019,7,1.29,2.1%,3.8%,62.8%,73.1%,56.2%,66.8%,42.7%,72.7%,39.4%
8,Ivo Karlovic [CRO],1,7,12.5%,8,2,6,25.0%,2003,2018,7,0.77,2.2%,3.0%,62.6%,69.3%,59.6%,65.7%,26.4%,65.3%,23.8%
8,Lukas Lacko [SVK],6,2,75.0%,4,4,0,100.0%,2010,2017,7,1.13,3.8%,3.2%,62.9%,69.9%,51.5%,63.1%,41.8%,50.0%,43.8%
8,Benjamin Becker [GER],4,4,50.0%,1,0,1,0.0%,2009,2016,7,0.99,3.5%,2.9%,59.4%,66.0%,51.7%,60.2%,39.4%,55.1%,43.4%
7,Ricardas Berankis [LTU],3,4,42.9%,2,1,1,50.0%,2010,2019,7,0.93,3.5%,4.2%,58.9%,67.6%,50.4%,60.5%,36.5%,66.1%,42.2%
7,Bobby Reynolds [USA],4,3,57.1%,2,1,1,50.0%,2004,2013,3,0.94,4.2%,5.6%,57.0%,63.1%,48.9%,57.0%,40.3%,41.2%,38.1%
6,Sam Querrey [USA],2,4,33.3%,1,1,0,100.0%,2009,2017,6,0.79,2.4%,3.7%,54.6%,65.5%,49.1%,58.1%,33.2%,50.0%,47.8%
6,Grigor Dimitrov [BUL],1,5,16.7%,2,1,1,50.0%,2010,2017,6,0.63,0.2%,3.2%,57.3%,58.7%,49.1%,54.6%,28.7%,60.0%,47.4%
6,Go Soeda [JPN],5,1,83.3%,2,2,0,100.0%,2006,2016,3,1.12,4.8%,2.8%,67.9%,67.5%,43.8%,59.8%,45.1%,54.2%,46.7%
6,Rainer Schuettler [GER],4,2,66.7%,2,2,0,100.0%,2008,2010,6,1.16,1.4%,2.7%,62.5%,72.6%,47.6%,63.2%,42.5%,56.8%,32.8%
5,Marcos Baghdatis [CYP],1,4,20.0%,3,1,2,33.3%,2009,2019,5,0.89,1.0%,5.4%,62.7%,58.2%,44.7%,53.2%,41.8%,44.4%,47.4%
5,Yuichi Sugita [JPN],2,3,40.0%,0,0,0,-,2010,2019,5,1.09,3.4%,3.1%,61.7%,69.2%,52.0%,62.6%,40.8%,67.6%,65.4%
5,Di Wu [CHN],3,2,60.0%,0,0,0,-,2011,2018,5,1.20,5.8%,4.6%,56.0%,71.7%,52.6%,63.3%,44.0%,54.2%,44.4%
5,Mikhail Youzhny [RUS],2,3,40.0%,1,0,1,0.0%,2009,2018,4,0.91,3.2%,5.3%,52.6%,67.8%,42.0%,55.6%,40.2%,60.9%,43.3%
5,Adrian Mannarino [FRA],2,3,40.0%,1,1,0,100.0%,2012,2017,5,1.00,2.3%,7.3%,58.6%,69.2%,44.4%,58.9%,41.2%,45.7%,45.9%
