Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2017 Acapulco R32,W vs Sela,3.3,3.4,3.2,45.9%,43.3%,66.7%,80.0%,45.1%,36.0%,3.5,4.8,11.5,18.5
2017 Chennai SF,L vs Medvedev,4.6,5.1,4.2,48.1%,51.2%,45.5%,42.9%,54.1%,43.3%,-5.0,-3.1,8.5,9.3
2016 Istanbul CH F,L vs Jaziri,3.8,4.4,3.1,45.1%,43.5%,33.3%,35.7%,44.1%,17.7%,-9.5,-11.7,-7.5,-8.2
2016 Olympics R64,W vs Dzumhur,4.5,5.3,3.6,57.4%,45.5%,77.8%,33.3%,42.0%,20.4%,4.0,4.5,4.5,4.0
2016 Washington R64,L vs Fritz,3.4,2.8,4.0,43.5%,58.3%,50.0%,50.0%,50.3%,36.7%,-3.0,-4.3,1.0,1.8
2016 Washington R64,L vs Fritz,3.4,2.8,4.0,43.5%,58.3%,50.0%,50.0%,50.3%,36.7%,-3.0,-4.3,1.0,1.8
2015 Andria CH R32,W vs Bossel,3.6,4.1,3.1,55.3%,78.3%,100.0%,100.0%,40.9%,29.2%,12.5,32.1,11.5,25.0
2014 Atlanta F,L vs Isner,2.6,3.3,2.1,40.0%,68.8%,57.1%,0.0%,35.8%,42.6%,7.5,25.0,6.5,19.1
2014 Dusseldorf R32,L vs Davydenko,4.0,3.8,4.2,37.7%,39.4%,62.5%,25.0%,44.4%,22.0%,-5.0,-6.8,-7.5,-9.7
Career (9 matches),,3.8,4.0,3.6,45.9%,52.2%,57.7%,46.4%,46.6%,31.2%,0.2,0.3,3.3,4.7
