Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
5,Laura Pigossi [BRA],4,1,80.0%,1,0,1,0.0%,2022,2025,2,1.04,2.0%,5.4%,62.0%,63.0%,55.1%,60.0%,41.7%,57.1%,57.9%
4,Tatjana Maria [GER],0,4,0.0%,2,1,1,50.0%,2025,2026,4,0.80,1.2%,5.3%,67.3%,59.7%,40.0%,53.3%,37.5%,61.5%,45.0%
4,Sara Bejlek [CZE],1,3,25.0%,1,0,1,0.0%,2023,2025,3,0.76,1.0%,5.2%,62.4%,50.4%,34.2%,44.3%,42.3%,41.9%,58.8%
4,Valeriya Strakhova [UKR],4,0,100.0%,0,0,0,-,2021,2024,1,2.34,0.0%,4.8%,73.8%,67.7%,63.6%,66.7%,78.1%,50.0%,100.0%
4,Leyre Romero Gormaz [ESP],2,2,50.0%,0,0,0,-,2022,2024,0,,,,,,,,,,
4,Despina Papamichail [GRE],3,1,75.0%,0,0,0,-,2021,2023,3,1.13,3.7%,2.8%,57.3%,67.2%,52.7%,61.0%,43.9%,50.0%,66.7%
3,Maria Sakkari [GRE],1,2,33.3%,0,0,0,-,2013,2026,2,0.46,4.0%,6.4%,57.6%,58.3%,35.8%,48.8%,23.6%,55.6%,100.0%
3,Maja Chwalinska [POL],2,1,66.7%,0,0,0,-,2022,2025,2,0.92,0.9%,1.8%,65.1%,53.5%,39.5%,48.6%,47.4%,55.6%,63.6%
3,Rebeka Masarova [ESP],1,2,33.3%,1,0,1,0.0%,2021,2025,1,1.30,3.9%,5.9%,51.0%,69.2%,56.0%,62.7%,48.4%,50.0%,55.6%
3,Caroline Dolehide [USA],2,1,66.7%,1,1,0,100.0%,2022,2025,3,0.93,4.0%,6.8%,55.6%,66.9%,42.3%,56.0%,41.1%,57.1%,40.0%
3,Julia Grabher [AUT],2,1,66.7%,0,0,0,-,2022,2025,2,1.06,3.0%,8.2%,61.2%,61.0%,32.7%,50.0%,53.1%,63.6%,55.6%
3,Selena Janicijevic [FRA],2,1,66.7%,1,1,0,100.0%,2024,2025,2,1.16,1.4%,5.0%,62.6%,55.2%,53.8%,54.7%,52.7%,60.0%,44.8%
3,Alice Robbe [FRA],3,0,100.0%,0,0,0,-,2021,2025,1,1.10,1.3%,11.3%,57.5%,65.2%,38.2%,53.8%,50.7%,63.6%,50.0%
3,Sara Cakarevic [FRA],2,1,66.7%,1,0,1,0.0%,2021,2024,0,,,,,,,,,,
3,Solana Sierra [ARG],1,2,33.3%,0,0,0,-,2022,2024,1,2.82,12.1%,6.1%,45.5%,86.7%,66.7%,75.8%,68.3%,100.0%,75.0%
