Date,Tournament,Surface,Rd,Rk,vRk,,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
17-Mar-2026,Miami,Hard,Q1,123,82,(6) Kamilla Rakhimova [UZB] d. Jeanjean,6-7(1) 7-5 6-0,0.94,6.8%,6.8%,62.5%,58.2%,51.5%,10/17,2:42
04-Mar-2026,Indian Wells,Hard,Q2,123,234,Storm Hunter [AUS] d. (18) Jeanjean,6-2 6-2,0.56,8.9%,2.2%,62.2%,39.3%,41.2%,4/10,0:59
04-Mar-2026,Indian Wells,Hard,Q1,123,178,(18) Jeanjean d. (WC) Mary Stoiana [USA],6-4 6-4,1.15,7.2%,1.4%,58.0%,70.0%,55.2%,4/5,1:32
09-Feb-2026,W75 Pune,Hard,SF,117,197,Tatiana Prozorova [RUS] d. Jeanjean,6-2 1-6 6-1,0.81,5.7%,4.3%,62.9%,63.6%,34.6%,6/11,1:36
09-Feb-2026,W75 Pune,Hard,QF,117,739,Jeanjean d. Maria Kalyakina [RUS],6-3 6-2,1.66,7.0%,1.8%,61.4%,74.3%,68.2%,3/3,1:03
09-Feb-2026,W75 Pune,Hard,R16,117,428,Jeanjean d. Sahaja Yamalapalli [IND],6-3 6-2,2.09,10.6%,4.3%,70.2%,84.8%,64.3%,0/0,1:16
09-Feb-2026,W75 Pune,Hard,R32,117,328,Jeanjean d. Erika Andreeva [RUS],2-6 6-3 7-5,1.04,3.8%,6.6%,64.2%,61.8%,55.3%,6/10,2:21
02-Feb-2026,Mumbai 125,Hard,QF,115,129,(5) Lanlana Tararudee [THA] d. (3) Jeanjean,4-6 6-3 6-2,0.68,1.1%,0.0%,67.8%,61.0%,50.0%,6/9,2:17
02-Feb-2026,Mumbai 125,Hard,R16,115,357,(3) Jeanjean d. Miho Kuramochi [JPN],6-3 6-3,1.37,4.3%,5.8%,62.3%,72.1%,46.2%,8/9,1:41
02-Feb-2026,Mumbai 125,Hard,R32,115,476,(3) Jeanjean d. (WC) Vaidehi Chaudhari [IND],6-2 6-0,2.96,2.9%,0.0%,60.0%,85.7%,71.4%,0/0,1:01
26-Jan-2026,Manila 125,Hard,R32,103,42,(1) Tatjana Maria [GER] d. Jeanjean,7-6(5) 6-4,0.84,0.0%,5.1%,71.7%,60.6%,32.1%,12/16,2:23
19-Jan-2026,Australian Open,Hard,R128,103,53,Maria Sakkari [GRE] d. Jeanjean,6-4 6-2,0.47,6.0%,6.0%,58.0%,51.7%,42.9%,1/5,1:18
05-Jan-2026,United Cup,Hard,RR,102,8,Jasmine Paolini [ITA] d. Jeanjean,6-2 6-3,,,,,,,,
05-Jan-2026,United Cup,Hard,RR,102,11,Belinda Bencic [SUI] d. Jeanjean,6-2 6-4,,,,,,,,
01-Dec-2025,Quito 125,Clay,SF,102,672,Polona Hercog [SLO] d. (3) Jeanjean,6-2 6-2,0.31,1.7%,5.1%,67.8%,55.0%,36.8%,3/7,1:14
01-Dec-2025,Quito 125,Clay,QF,102,107,(3) Jeanjean d. (5) Veronika Erjavec [SLO],6-3 6-0,2.23,0.0%,0.0%,74.4%,75.9%,60.0%,0/1,1:04
01-Dec-2025,Quito 125,Clay,R16,102,232,(3) Jeanjean d. Sada Nahimana [BDI],6-3 6-3,1.65,6.0%,4.0%,60.0%,80.0%,65.0%,0/0,1:29
01-Dec-2025,Quito 125,Clay,R32,102,226,(3) Jeanjean d. Eva Vedder [NED],6-1 6-2,2.54,10.0%,2.5%,62.5%,80.0%,80.0%,0/0,1:13
24-Nov-2025,Buenos Aires 125,Clay,R32,100,281,(WC) Luisina Giovannini [ARG] d. (2) Jeanjean,3-6 7-5 6-2,0.85,2.1%,3.1%,63.9%,62.9%,42.9%,4/9,2:15
17-Nov-2025,Colina 125,Clay,F,106,109,(5) Oleksandra Oliynykova [CRO] d. (3) Jeanjean,7-5 6-1,0.74,0.0%,2.7%,66.7%,38.0%,64.0%,2/8,1:50
17-Nov-2025,Colina 125,Clay,SF,106,93,(3) Jeanjean d. (2) Mayar Sherif [EGY],6-3 2-6 6-4,1.01,1.2%,7.2%,62.7%,57.7%,38.7%,4/10,2:20
17-Nov-2025,Colina 125,Clay,QF,106,133,(3) Jeanjean d. (8) Maja Chwalinska [POL],6-4 6-2,1.28,0.0%,0.0%,69.7%,60.9%,55.0%,8/10,1:50
17-Nov-2025,Colina 125,Clay,R16,106,195,(3) Jeanjean d. Laura Pigossi [BRA],6-3 6-7(3) 6-4,1.17,1.9%,3.8%,63.8%,62.7%,65.8%,7/10,2:49
17-Nov-2025,Colina 125,Clay,R32,106,171,(3) Jeanjean d. Julia Riera [ARG],6-4 3-6 6-2,1.10,0.0%,5.7%,61.4%,63.0%,44.1%,3/7,2:28
