Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2026,8,5,3,62.5%,12-7,63.2%,93-74,55.7%,0-1,0.0%,8,79.8%,31.7%,3.9%,3.9%,65.6%,67.4%,50.5%,61.6%,42.6%,52.5%,1.11,SF (W75 Pune)
2025,40,25,15,62.5%,57-34,62.6%,458-386,54.3%,3-2,60.0%,34,66.2%,39.2%,2.6%,4.6%,61.3%,62.5%,47.9%,56.9%,45.6%,51.1%,1.06,F (4x)
2024,53,33,20,62.3%,71-47,60.2%,552-473,53.9%,5-2,71.4%,12,63.8%,50.5%,2.3%,7.1%,60.9%,62.0%,46.3%,55.9%,50.8%,53.3%,1.15,W (2x)
2023,42,26,16,61.9%,54-34,61.4%,443-379,53.9%,8-2,80.0%,14,59.0%,40.8%,2.2%,6.5%,57.8%,61.0%,43.4%,53.6%,45.6%,49.5%,0.98,F (2x)
2022,43,28,15,65.1%,60-40,60.0%,507-402,55.8%,3-7,30.0%,12,63.9%,46.6%,3.7%,7.0%,57.6%,62.7%,46.3%,55.8%,47.6%,52.0%,1.08,W (W25+H Calvi)
2021,41,24,17,58.5%,51-38,57.3%,430-379,53.2%,1-5,16.7%,1,45.5%,45.5%,2.5%,7.5%,48.8%,48.7%,39.0%,43.8%,47.7%,45.8%,0.85,W (W15 Sibenik)
2020,7,5,2,71.4%,12-6,66.7%,82-60,57.7%,0-0,-,0,,,,,,,,,,,,SF (W15 Cancun)
2019,2,1,1,50.0%,2-1,66.7%,15-13,53.6%,0-0,-,0,,,,,,,,,,,,R16 (W15 Cancun)
2018,1,0,1,0.0%,0-2,0.0%,8-13,38.1%,0-0,-,0,,,,,,,,,,,,R32 (Charleston SC $25K)
2014,5,1,4,20.0%,4-7,36.4%,42-62,40.4%,1-0,100.0%,0,,,,,,,,,,,,R16 (Perigueux 25K)
2013,12,7,5,58.3%,15-12,55.6%,121-107,53.1%,0-0,-,0,,,,,,,,,,,,F (Borriol 10K)
2012,2,0,2,0.0%,0-4,0.0%,10-25,28.6%,0-0,-,0,,,,,,,,,,,,R32 (2x)
Career,256,155,101,60.5%,338-232,59.3%,2761-2373,53.8%,21-19,52.5%,81,65.5%,41.5%,2.8%,5.6%,60.4%,62.7%,46.8%,56.4%,46.4%,51.4%,1.06,
