Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 Nottingham R32,L vs Kartal,20% (2/10),50% (1/2),0/3,67% (6/9),50% (3/6),0/1,0/0,1/1,0/0,1/1
2024 Roland Garros R128,L vs Swiatek,14% (1/7),100% (1/1),0/4,75% (6/8),0% (0/6),0/1,0/0,0/2,0/0,0/1
2023 Roland Garros R64,L vs Avanesyan,11% (1/9),100% (1/1),0/3,67% (6/9),17% (1/6),1/1,0/0,1/3,0/0,1/2
2023 Roland Garros R128,W vs Birrell,80% (12/15),75% (9/12),4/7,44% (7/16),0% (0/7),4/9,2/4,1/1,1/2,0/0
2022 Montevideo 125 F,L vs Shnaider,30% (3/10),100% (3/3),2/5,70% (7/10),29% (2/7),1/3,0/0,1/1,0/0,0/0
2022 Roland Garros R128,W vs Parrizas Diaz,60% (6/10),83% (5/6),2/2,22% (2/9),0% (0/2),4/4,1/1,0/0,0/0,0/0
2014 Perigueux 25K R32,W vs Cascino,64% (7/11),71% (5/7),3/4,36% (4/11),0% (0/4),3/4,1/1,0/0,1/1,0/0
2013 Borriol 10K F,L vs Marfutina,64% (9/14),67% (6/9),1/5,57% (8/14),25% (2/8),4/5,0/1,0/1,0/0,0/1
2013 Borriol 10K R16,W vs Mindiyarova,75% (6/8),100% (6/6),1/2,38% (3/8),33% (1/3),4/5,1/1,0/0,0/0,0/0
2013 Borriol 10K R32,W vs Nagymihaly,73% (8/11),88% (7/8),2/5,45% (5/11),0% (0/5),3/6,1/1,0/0,0/0,0/0
2013 Clermont Ferrand 25K R16,L vs Zanevska,33% (3/9),67% (2/3),0/4,60% (6/10),17% (1/6),0/2,0/0,0/1,0/0,0/1
2013 Saint Malo 25K R32,W vs Zander,36% (5/14),80% (4/5),1/3,29% (4/14),25% (1/4),2/3,1/2,1/1,0/0,0/0
2013 Mont De Marsan 25K R16,L vs Laisne,50% (4/8),50% (2/4),1/5,100% (9/9),33% (3/9),2/2,0/0,0/1,0/0,0/1
2025 (1 matches),,20.0%,50.0%,0.0%,66.7%,50.0%,0.0%,-,100.0%,-,100.0%
2024 (1 matches),,14.3%,100.0%,0.0%,75.0%,0.0%,0.0%,-,0.0%,-,0.0%
2023 (2 matches),,54.2%,76.9%,40.0%,52.0%,7.7%,50.0%,50.0%,50.0%,50.0%,50.0%
2022 (2 matches),,45.0%,88.9%,57.1%,47.4%,22.2%,71.4%,100.0%,100.0%,-,-
2014 (1 matches),,63.6%,71.4%,75.0%,36.4%,0.0%,75.0%,100.0%,-,100.0%,-
Career (13 matches),,49.3%,77.6%,32.7%,52.9%,19.2%,60.9%,63.6%,41.7%,66.7%,28.6%
