Match,Result,GP Conv,BP Conv,SP Conv,MP Conv,BP Saved,SP Saved,MP Saved,TB SPW,TB RPW
2025 Nottingham R32,L vs Kartal,33% (6/18),25% (1/4),0/0,0/0,73% (8/11),0/2,0/1,- (0/0),- (0/0)
2024 Roland Garros R128,L vs Swiatek,40% (2/5),50% (1/2),0/0,0/0,0% (0/6),0/2,0/1,- (0/0),- (0/0)
2023 Roland Garros R64,L vs Avanesyan,50% (4/8),100% (1/1),0/0,0/0,38% (3/8),2/4,1/2,- (0/0),- (0/0)
2023 Roland Garros R128,W vs Birrell,50% (9/18),45% (9/20),2/10,1/7,46% (6/13),0/1,0/0,29% (2/7),57% (4/7)
2022 Montevideo 125 F,L vs Shnaider,63% (5/8),50% (3/6),0/0,0/0,62% (8/13),2/4,1/2,- (0/0),- (0/0)
2022 Roland Garros R128,W vs Parrizas Diaz,54% (7/13),63% (5/8),2/5,1/2,33% (1/3),0/0,0/0,- (0/0),- (0/0)
2014 Perigueux 25K R32,W vs Cascino,64% (7/11),45% (5/11),2/4,1/2,33% (2/6),0/0,0/0,80% (4/5),60% (3/5)
2013 Borriol 10K F,L vs Marfutina,44% (8/18),50% (6/12),1/4,0/0,25% (2/8),1/3,0/1,- (0/0),- (0/0)
2013 Borriol 10K R16,W vs Mindiyarova,86% (6/7),67% (6/9),2/2,1/1,50% (2/4),0/0,0/0,- (0/0),- (0/0)
2013 Borriol 10K R32,W vs Nagymihaly,38% (6/16),54% (7/13),2/2,1/1,44% (4/9),1/2,0/0,- (0/0),- (0/0)
2013 Clermont Ferrand 25K R16,L vs Zanevska,45% (5/11),22% (2/9),0/0,0/0,64% (9/14),3/5,1/2,- (0/0),- (0/0)
2013 Saint Malo 25K R32,W vs Zander,61% (11/18),50% (4/8),2/4,1/1,57% (4/7),1/2,0/0,- (0/0),- (0/0)
2013 Mont De Marsan 25K R16,L vs Laisne,30% (3/10),22% (2/9),0/0,0/0,67% (12/18),1/3,1/2,- (0/0),- (0/0)
2025 (1 matches),,33.3%,25.0%,-,-,72.7%,0.0%,0.0%,-,-
2024 (1 matches),,40.0%,50.0%,-,-,0.0%,0.0%,0.0%,-,-
2023 (2 matches),,50.0%,47.6%,20.0%,14.3%,42.9%,40.0%,50.0%,28.6%,57.1%
2022 (2 matches),,57.1%,57.1%,40.0%,50.0%,56.3%,50.0%,50.0%,-,-
2014 (1 matches),,63.6%,45.5%,50.0%,50.0%,33.3%,-,-,80.0%,60.0%
Career (13 matches),,49.1%,46.4%,41.9%,42.9%,50.8%,39.3%,36.4%,50.0%,58.3%
