Year,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR,Best
2025,1,0,1,0.0%,0-2,0.0%,5-12,29.4%,0-0,-,1,33.3%,25.0%,0.0%,4.6%,60.0%,46.2%,38.5%,43.1%,42.9%,43.0%,0.75,R32 (Puerto Vallarta 125)
2024,9,3,6,33.3%,9-13,40.9%,89-112,44.3%,3-0,100.0%,1,44.4%,30.0%,4.6%,3.1%,60.0%,48.7%,46.2%,47.7%,36.2%,42.3%,0.69,QF (W50 Morelia)
2023,30,14,16,46.7%,32-36,47.1%,308-308,50.0%,1-5,16.7%,6,69.5%,39.7%,4.0%,3.8%,54.4%,64.5%,49.0%,57.4%,45.4%,51.9%,1.07,SF (2x)
2022,26,13,13,50.0%,29-30,49.2%,291-284,50.6%,2-6,25.0%,1,83.3%,16.7%,3.6%,6.0%,54.8%,58.7%,57.9%,58.3%,36.1%,47.3%,0.87,SF (2x)
2021,37,24,13,64.9%,55-28,66.3%,401-334,54.6%,4-1,80.0%,1,37.5%,12.5%,4.2%,0.0%,58.3%,42.9%,50.0%,45.8%,27.3%,37.0%,0.50,F (W25 Sumter SC)
2020,3,0,3,0.0%,0-6,0.0%,8-36,18.2%,0-0,-,0,,,,,,,,,,,,R32 (3x)
2019,28,19,9,67.9%,39-20,66.1%,293-202,59.2%,0-2,0.0%,0,,,,,,,,,,,,W (2x)
2015,1,0,1,0.0%,1-2,33.3%,14-17,45.2%,0-0,-,0,,,,,,,,,,,,R32 (Austin TX $10K)
2014,1,0,1,0.0%,1-2,33.3%,14-18,43.8%,1-0,100.0%,0,,,,,,,,,,,,R32 (Austin TX 10K)
Career,136,73,63,53.7%,166-139,54.4%,1423-1323,51.8%,11-14,44.0%,10,62.9%,32.3%,3.6%,3.8%,55.7%,58.7%,49.0%,54.4%,41.7%,48.5%,0.92,
