Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
2024,861,28,,,,,,,,,806,56
2023,348,182,218,1506,196,1485,215,1440,143,1476,,
2022,167,384,147,1594,145,1546,128,1551,94,1546,,
2021,286,241,,,,,,,,,,
2020,467,91,,,,,,,,,454,149
2019,469,86,,,,,,,,,418,149
