Match,Result,Unret%,<=3 W%,RiP W%,1st: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2nd: Unret%,<=3 W%,RiP W%,D Wide%,A Wide%,BP Wide%,2ndAgg
2023 Miami R128,L vs Cirstea,21.3%,30.0%,45.2%,26.2%,38.1%,48.4%,65.2%,47.4%,50.0%,16.2%,21.6%,41.9%,58.3%,32.0%,25.0%,-72
2022 Roland Garros R128,L vs Udvardy,26.6%,34.2%,49.1%,36.5%,44.2%,48.5%,31.8%,36.7%,0.0%,7.7%,15.4%,50.0%,0.0%,52.9%,50.0%,-59
2022 Roland Garros Q3,L vs Zuger,19.4%,31.6%,50.6%,20.9%,32.8%,49.1%,31.3%,65.7%,44.4%,16.1%,29.0%,53.8%,6.7%,87.5%,80.0%,-104
Career (3 matches),,22.2%,31.9%,48.5%,27.3%,37.9%,48.7%,41.6%,51.2%,41.7%,13.8%,22.3%,48.1%,22.2%,53.4%,53.8%,-79
