Match,Result,BP Games,BP Conv/BPG,BreakBack%,BPF Games,Hold/BPFG,Consol%,SvForSet,SvStaySet,SvForMatch,SvStayMatch
2025 US Open R64,L vs Azarenka,33% (3/9),67% (2/3),0/4,67% (6/9),17% (1/6),1/2,0/0,1/2,0/0,1/1
2025 Cincinnati R64,L vs Ito,46% (6/13),83% (5/6),1/6,79% (11/14),27% (3/11),3/5,1/1,1/3,0/0,1/2
2025 Wimbledon QF,L vs Anisimova,33% (3/9),33% (1/3),0/3,60% (6/10),33% (2/6),1/1,0/0,3/4,0/0,3/3
2025 Miami R128,L vs Linette,30% (3/10),33% (1/3),0/2,30% (3/10),0% (0/3),1/1,0/0,1/2,0/0,0/1
2025 Australian Open QF,L vs Sabalenka,38% (5/13),100% (5/5),2/5,50% (6/12),0% (0/6),2/5,1/1,0/1,0/0,0/0
2024 US Open R32,L vs Swiatek,0% (0/9),- (0/0),0/3,33% (3/9),0% (0/3),0/0,0/0,2/2,0/0,1/1
2024 US Open R64,W vs Cocciaretto,54% (7/13),100% (7/7),1/4,57% (8/14),50% (4/8),6/7,2/3,0/0,1/1,0/0
2024 US Open R128,W vs Preston,71% (5/7),100% (5/5),0/0,29% (2/7),100% (2/2),5/5,2/2,0/0,1/1,0/0
2024 Toronto R64,L vs Azarenka,0% (0/8),- (0/0),0/4,75% (6/8),33% (2/6),0/0,0/0,2/2,0/0,1/1
2024 Wimbledon R64,L vs Zhu,22% (2/9),50% (1/2),1/3,40% (4/10),0% (0/4),1/1,0/0,1/2,0/0,0/1
2024 Wimbledon R128,W vs Townsend,33% (3/9),100% (3/3),0/1,20% (2/10),50% (1/2),3/3,1/1,2/2,1/1,0/0
2024 Doha SF,L vs Rybakina,44% (4/9),25% (1/4),0/4,44% (4/9),0% (0/4),1/1,0/0,2/2,0/0,2/2
2024 Doha QF,W vs Collins,36% (4/11),100% (4/4),0/2,18% (2/11),0% (0/2),2/2,0/1,0/0,0/0,0/0
2024 Linz SF,L vs Ostapenko,22% (2/9),0% (0/2),0/2,38% (3/8),0% (0/3),0/0,0/0,1/2,0/0,1/1
2023 US Open R64,L vs Svitolina,25% (4/16),75% (3/4),1/4,44% (7/16),43% (3/7),1/2,0/0,2/2,0/0,1/1
2023 US Open R128,W vs Crawley,67% (6/9),100% (6/6),1/3,44% (4/9),25% (1/4),3/4,0/0,0/0,0/0,0/0
2023 Roland Garros QF,L vs Muchova,30% (3/10),67% (2/3),1/5,60% (6/10),17% (1/6),1/2,0/0,1/1,0/0,1/1
2023 Roland Garros R16,W vs Mertens,56% (9/16),78% (7/9),4/6,57% (8/14),25% (2/8),3/6,0/1,1/1,0/1,0/0
2023 Roland Garros R32,W vs Potapova,69% (9/13),89% (8/9),1/3,50% (6/12),33% (2/6),3/6,0/0,0/1,0/0,0/0
2023 Roland Garros R64,W vs Samsonova,47% (8/17),88% (7/8),2/5,47% (8/17),25% (2/8),4/7,2/2,3/4,1/1,3/3
2025 (5 matches),,37.0%,70.0%,15.0%,58.2%,18.8%,57.1%,100.0%,50.0%,-,71.4%
2024 (9 matches),,32.1%,77.8%,8.7%,39.5%,26.5%,94.7%,71.4%,83.3%,100.0%,83.3%
2023 (9 matches),,46.1%,85.1%,32.4%,54.1%,20.8%,58.8%,66.7%,58.3%,66.7%,83.3%
2022 (1 matches),,62.5%,100.0%,100.0%,37.5%,66.7%,80.0%,100.0%,-,100.0%,-
2021 (18 matches),,52.5%,79.8%,36.4%,44.2%,27.6%,73.0%,84.2%,55.6%,88.9%,57.1%
Career (416 matches),,45.7%,77.0%,32.2%,44.5%,24.9%,68.5%,71.8%,64.5%,76.7%,65.9%
