Mtgs,Opponent,W,L,Win%,TB,W,L,TB%,First,Last,MS,DR,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,BPSvd%,BPCnv%
15,Angelique Kerber [GER],8,7,53.3%,6,4,2,66.7%,2012,2020,14,0.99,4.1%,6.3%,60.8%,67.8%,41.8%,57.6%,42.1%,56.2%,42.6%
13,Petra Kvitova [CZE],4,9,30.8%,3,1,2,33.3%,2008,2021,11,0.94,3.8%,6.2%,61.9%,60.3%,46.0%,54.8%,42.4%,49.0%,34.1%
11,Dominika Cibulkova [SVK],4,7,36.4%,6,2,4,33.3%,2010,2018,10,0.99,6.5%,6.9%,56.9%,66.9%,44.2%,57.1%,42.5%,52.3%,46.7%
10,Victoria Azarenka [BLR],2,8,20.0%,2,0,2,0.0%,2009,2025,10,0.81,5.2%,5.6%,61.2%,58.6%,39.9%,51.3%,39.5%,48.4%,42.4%
10,Samantha Stosur [AUS],5,5,50.0%,5,2,3,40.0%,2008,2022,8,1.03,4.2%,5.6%,68.4%,69.7%,45.0%,61.9%,39.3%,64.0%,41.8%
10,Svetlana Kuznetsova [RUS],4,6,40.0%,0,0,0,-,2009,2020,8,0.86,2.6%,5.0%,61.9%,58.0%,39.5%,50.9%,42.4%,43.1%,53.8%
10,Kate Makarova [RUS],6,4,60.0%,3,1,2,33.3%,2006,2018,9,0.95,3.1%,7.3%,59.5%,65.3%,42.1%,55.9%,41.8%,62.1%,41.0%
9,Anastasija Sevastova [LAT],8,1,88.9%,1,1,0,100.0%,2010,2025,9,1.22,3.1%,5.7%,63.4%,66.4%,48.4%,59.8%,49.2%,60.7%,51.2%
9,Caroline Wozniacki [DEN],2,7,22.2%,0,0,0,-,2009,2024,9,0.76,2.7%,8.2%,56.8%,62.3%,41.2%,53.2%,35.7%,50.7%,28.3%
9,Alize Cornet [FRA],8,1,88.9%,3,3,0,100.0%,2008,2021,7,1.14,1.4%,4.3%,64.7%,64.6%,45.8%,58.0%,47.8%,48.9%,45.2%
9,Karolina Pliskova [CZE],2,7,22.2%,2,2,0,100.0%,2015,2021,8,0.89,4.2%,8.1%,63.9%,61.5%,41.4%,54.3%,40.9%,48.4%,33.3%
9,Christina Mchale [USA],6,3,66.7%,1,1,0,100.0%,2012,2021,9,1.09,3.9%,7.2%,64.6%,69.0%,42.6%,59.7%,43.9%,53.8%,47.5%
9,Ana Ivanovic [SRB],1,8,11.1%,2,0,2,0.0%,2009,2016,6,0.82,3.0%,8.6%,56.8%,58.7%,40.6%,50.9%,40.1%,50.0%,44.4%
8,Sorana Cirstea [ROU],3,5,37.5%,1,0,1,0.0%,2008,2026,8,0.90,2.7%,6.0%,61.1%,59.5%,43.0%,53.1%,42.2%,47.6%,41.9%
8,Sara Errani [ITA],6,2,75.0%,4,3,1,75.0%,2011,2023,6,1.10,3.1%,6.8%,67.5%,59.6%,41.6%,53.8%,50.6%,40.9%,50.8%
