Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),114,707,68,1781,63,1745,68,1701,41,1682,298,270,,
2025,47,1184,39,1840,38,1799,47,1744,33,1711,509,140
2024,30,1807,32,1855,28,1832,30,1760,52,1647,100,780
2023,58,1044,35,1838,40,1784,28,1776,,,,
2022,367,141,,,,,,,,,,
2021,11,3076,30,1901,34,1847,21,1835,38,1691,,
2020,38,1630,35,1819,26,1826,37,1735,,,103,871
2019,31,1560,34,1872,29,1841,36,1775,52,1662,110,700
2018,42,1160,30,1883,29,1844,24,1811,56,1673,55,1465
2017,15,2485,23,1926,18,1894,20,1825,34,1702,50,1622
2016,27,1620,21,1892,24,1836,29,1796,28,1716,101,742
2015,28,1840,20,1943,19,1891,20,1834,33,1703,27,2465
2014,24,1820,26,1903,28,1841,23,1808,52,1677,33,2190
2013,26,1965,25,1916,22,1870,23,1818,39,1679,21,3245
2012,36,1430,31,1860,30,1811,34,1778,46,1662,59,1540
2011,16,2865,19,1966,18,1907,16,1885,28,1728,61,1316
2010,21,2525,24,1955,23,1899,37,1805,25,1748,74,1070
2009,40,1505,36,1876,32,1834,53,1737,37,1706,,
2008,45,617,28,1906,24,1857,39,1753,24,1739,,
2007,286,87,247,1429,219,1423,234,1395,152,1447,,
2006,377,49,,,,,,,,,,
