Match,Result,BLR,DR+,EI,CBF,Deuce A%,Deuce SPW%,Ad A%,Ad SPW%,Deuce RPW%,Ad RPW%
2025 US Open R64,L vs Azarenka,0.97,0.66,46.6,3.0,8.1%,59.5%,8.6%,40.0%,33.3%,34.8%
2025 Cincinnati R64,L vs Ito,1.06,0.88,64.7,3.2,0.0%,44.7%,2.2%,45.7%,39.1%,52.4%
2025 Wimbledon QF,L vs Anisimova,1.06,0.80,67.5,2.0,0.0%,56.1%,0.0%,45.0%,40.0%,34.3%
2025 Miami R128,L vs Linette,0.95,0.83,57.5,2.7,2.9%,60.0%,9.7%,64.5%,30.2%,36.6%
2025 Australian Open QF,L vs Sabalenka,0.93,0.82,60.5,3.5,4.9%,56.1%,2.6%,50.0%,28.2%,55.6%
2024 US Open R32,L vs Swiatek,0.90,0.49,39.4,2.1,6.3%,59.4%,3.4%,48.3%,23.1%,27.3%
2024 US Open R64,W vs Cocciaretto,1.03,1.22,58.4,5.0,5.2%,53.4%,1.8%,58.9%,47.6%,56.4%
2024 US Open R128,W vs Preston,1.03,2.03,38.5,2.2,4.2%,70.8%,13.0%,69.6%,52.4%,66.7%
2024 Toronto R64,L vs Azarenka,0.75,0.35,27.5,2.0,15.6%,59.4%,6.5%,45.2%,30.4%,11.1%
2024 Wimbledon R64,L vs Zhu,0.89,0.66,45.2,2.2,5.4%,51.4%,3.0%,57.6%,26.7%,42.3%
2024 Wimbledon R128,W vs Townsend,1.04,1.32,54.9,2.4,0.0%,61.5%,2.7%,78.4%,37.9%,39.1%
2024 Doha SF,L vs Rybakina,0.85,0.70,45.7,2.2,0.0%,53.3%,7.7%,57.7%,41.0%,32.4%
2024 Doha QF,W vs Collins,1.24,1.36,54.5,2.1,2.9%,68.6%,0.0%,53.1%,43.8%,41.4%
2024 Linz SF,L vs Ostapenko,0.89,0.62,41.3,2.3,0.0%,56.5%,0.0%,57.1%,32.4%,28.1%
2023 US Open R64,L vs Svitolina,0.97,0.86,70.8,5.0,5.3%,52.6%,0.0%,64.2%,25.0%,50.0%
2023 US Open R128,W vs Crawley,1.02,1.34,52.6,2.1,6.9%,62.1%,0.0%,50.0%,71.0%,42.9%
2023 Roland Garros QF,L vs Muchova,1.05,0.69,45.4,2.5,0.0%,48.6%,6.5%,51.6%,38.7%,25.9%
2023 Roland Garros R16,W vs Mertens,1.09,1.16,58.9,19.6,1.9%,47.2%,0.0%,62.2%,52.4%,45.0%
2023 Roland Garros R32,W vs Potapova,1.02,1.26,57.1,5.0,2.4%,58.5%,0.0%,50.0%,53.5%,59.0%
2023 Roland Garros R64,W vs Samsonova,1.02,1.12,80.1,20.3,3.5%,59.6%,0.0%,54.7%,45.0%,48.2%
2025 (5 matches),,1.00,0.80,60.1,2.8,3.0%,54.7%,4.2%,48.4%,34.2%,43.5%
2024 (9 matches),,0.97,0.90,46.6,2.3,4.5%,58.7%,3.8%,58.7%,37.7%,38.9%
2023 (9 matches),,1.02,0.99,56.6,3.2,2.7%,51.9%,1.3%,54.2%,45.9%,45.8%
2022 (1 matches),,1.23,1.92,34.7,2.1,3.8%,61.5%,8.7%,69.6%,46.2%,62.5%
2021 (18 matches),,1.02,1.08,60.1,2.8,5.0%,57.6%,4.1%,56.3%,44.8%,46.5%
Career (416 matches),,1.03,1.04,58.9,2.8,3.5%,57.8%,2.8%,55.9%,43.1%,44.1%
