Match,Result,RallyLen,RLen-Serve,RLen-Return,1-3 W%,4-6 W%,7-9 W%,10+ W%,FH/GS,BH Slice%,FHP,FHP/100,BHP,BHP/100
2025 US Open R64,L vs Azarenka,2.6,2.8,2.5,44.1%,38.1%,60.0%,33.3%,48.2%,6.9%,3.0,5.8,0.5,0.9
2025 Cincinnati R64,L vs Ito,3.3,3.7,2.9,44.5%,46.7%,50.0%,42.9%,59.2%,5.0%,1.0,0.7,2.5,2.6
2025 Wimbledon QF,L vs Anisimova,2.7,2.8,2.6,48.1%,31.3%,50.0%,0.0%,38.6%,9.3%,0.5,1.0,1.5,1.9
2025 Miami R128,L vs Linette,2.6,2.7,2.5,47.3%,42.3%,44.4%,33.3%,49.6%,11.6%,8.0,12.1,7.0,11.5
2025 Australian Open QF,L vs Sabalenka,3.2,3.3,3.0,49.5%,35.9%,83.3%,50.0%,47.0%,7.2%,8.0,10.3,2.0,2.2
2024 US Open R32,L vs Swiatek,3.4,3.7,3.0,45.1%,32.0%,50.0%,20.0%,40.9%,8.0%,8.5,18.1,-6.5,-9.4
2024 US Open R128,W vs Preston,3.1,3.1,3.1,62.7%,76.5%,50.0%,75.0%,57.1%,6.7%,15.0,25.9,8.0,19.5
2024 Toronto R64,L vs Azarenka,2.4,2.5,2.2,43.8%,25.0%,37.5%,-,37.2%,4.1%,-3.5,-13.0,-2.5,-5.3
2024 Doha SF,L vs Rybakina,3.5,3.3,3.6,45.7%,40.0%,50.0%,42.9%,49.2%,5.5%,11.5,15.1,-4.5,-5.3
2024 Doha QF,W vs Collins,3.2,3.3,3.1,51.7%,44.4%,63.6%,100.0%,57.3%,7.5%,6.5,7.8,1.5,2.5
2024 Linz SF,L vs Ostapenko,2.5,2.6,2.5,41.0%,39.1%,50.0%,-,54.2%,6.8%,2.5,5.2,1.0,2.9
2023 US Open R128,W vs Crawley,4.3,3.8,4.7,60.9%,65.2%,26.7%,58.3%,48.6%,1.9%,8.0,8.0,5.0,4.8
2023 Roland Garros QF,L vs Muchova,3.6,3.3,3.9,45.0%,34.6%,46.7%,20.0%,49.1%,14.8%,5.0,6.5,-7.0,-9.6
2023 Roland Garros R16,W vs Mertens,4.0,4.7,3.4,47.6%,54.9%,62.5%,50.0%,52.3%,6.5%,16.0,9.3,10.0,6.5
2023 Roland Garros R32,W vs Potapova,4.1,4.0,4.2,49.4%,60.0%,70.6%,57.1%,50.7%,7.6%,15.0,11.7,12.5,10.4
2023 Roland Garros R64,W vs Samsonova,3.2,3.6,2.8,52.6%,51.1%,64.3%,22.2%,52.3%,10.2%,22.0,16.9,5.0,4.1
2023 Roland Garros R128,W vs Fruhvirtova,3.9,4.2,3.6,52.0%,82.6%,54.5%,83.3%,55.7%,11.3%,15.5,20.9,6.5,12.0
2023 Rome R64,L vs Swiatek,3.5,3.7,3.3,35.2%,36.8%,27.3%,0.0%,55.5%,3.8%,-2.5,-4.3,1.5,3.1
2023 Australian Open R128,L vs Giorgi,2.5,2.7,2.3,35.0%,15.4%,25.0%,0.0%,48.8%,4.8%,-10.5,-26.9,-10.0,-25.0
2022 Australian Open R64,W vs Stosur,3.5,3.1,3.9,56.7%,61.9%,57.1%,100.0%,58.3%,6.7%,20.0,24.1,6.0,10.7
Last 52 Weeks (3 matches),,2.9,3.1,2.7,45.6%,39.8%,52.0%,36.4%,50.9%,7.0%,1.5,1.9,1.5,2.0
Career (73 matches),,3.5,3.6,3.4,47.7%,48.7%,50.7%,50.9%,50.9%,8.1%,7.5,7.9,1.5,1.7
