Year,WTA Rank,Points,Elo Rank,Elo,hElo Rank,hElo,cElo Rank,cElo,gElo Rank,gElo,Doubles: WTA Rank,Points,D-Lo Rank,D-Lo
Current (2026-03-30),362,173,,,,,,,,,428,175,,
2025,386,158,,,,,,,,,427,175
2024,568,78,461,1222,449,1208,393,1212,242,1318,1026,32
2023,153,495,243,1456,311,1313,217,1437,,,,
2022,428,106,,,,,,,,,,
2021,626,63,,,,,,,,,,
2020,1045,12,,,,,,,,,1034,20
2019,1005,12,,,,,,,,,990,20
2017,898,14,,,,,,,,,808,29
2016,686,28,,,,,,,,,780,32
2015,791,19,,,,,,,,,,
2014,1105,5,,,,,,,,,,
