Match,Result,RiP%,RiP W%,RetWnr%,FH/BH,RDI,Slice%,1st: RiP%,RiP W%,RetWnr%,RDI,Slice%,2nd: RiP%,RiP W%,RetWnr%,RDI,Slice%
2023 ITF Mendoza F,L vs Sierra,80.7%,37.0%,3.5%,0/2,2.39,0.0%,88.9%,37.5%,2.8%,2.33,0.0%,93.3%,35.7%,6.7%,2.51,0.0%
Career (1 matches),,80.7%,37.0%,3.5%,0.0%,2.39,0.0%,88.9%,37.5%,2.8%,2.33,0.0%,93.3%,35.7%,6.7%,2.51,0.0%
