Split,M,W,L,Win%,Set W-L,Set%,Game W-L,Game%,TB W-L,TB%,MS,Hld%,Brk%,A%,DF%,1stIn,1st%,2nd%,SPW,RPW,TPW,DR
Hard,46,25,21,54.3%,51-50,50.5%,455-452,50.2%,4-4,50.0%,18,70.0%,41.1%,1.3%,5.0%,71.6%,63.0%,46.2%,58.2%,46.1%,52.0%,1.10
Clay,286,171,115,59.8%,369-268,57.9%,3068-2610,54.0%,23-19,54.8%,54,57.3%,48.9%,0.7%,6.8%,67.4%,58.0%,43.4%,53.2%,49.1%,51.2%,1.05
Finals,18,11,7,61.1%,22-20,52.4%,197-181,52.1%,2-3,40.0%,8,52.9%,47.7%,0.7%,5.3%,70.6%,54.8%,41.1%,50.8%,49.3%,50.0%,1.00
Semi-finals,30,17,13,56.7%,38-30,55.9%,327-313,51.1%,6-1,85.7%,7,72.6%,59.1%,0.9%,5.8%,67.4%,63.4%,50.4%,59.1%,54.6%,56.9%,1.34
Quarter-finals,51,29,22,56.9%,60-55,52.2%,534-514,51.0%,4-3,57.1%,11,58.0%,41.1%,0.4%,5.5%,69.7%,57.8%,44.7%,53.8%,45.6%,49.7%,0.99
vs Righties,163,83,80,50.9%,183-187,49.5%,1672-1679,49.9%,12-13,48.0%,30,55.0%,38.6%,0.7%,7.0%,68.3%,58.0%,39.1%,52.0%,45.6%,48.8%,0.95
vs Lefties,21,10,11,47.6%,21-23,47.7%,199-196,50.4%,1-2,33.3%,5,50.0%,48.9%,0.7%,4.6%,69.1%,53.8%,40.2%,49.6%,49.0%,49.3%,0.97
